id,question,answer,follow-up,relation,generated_follow_up
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,">People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance.    How do you know that?   I'm not a computer scientist, but I've seen people do that with their eyes."
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,"So if I click on a stop sign and it shows a light, it's not a bot?"
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,I see. So how do you tell if a bot is human or not?
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,How do you tell if it's automated?
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,What about the example of the traffic light in the picture above? Is that automated as well?
3051,eli5: why are there 24 hours in a day?,"Well, the hour part is arbitrary. Essentially, it take one day for the earth to complete a single rotation on its axis. Ancient Egyptians used a base 12 number system, so they divided the day into 12 sections and the night into 12 sections giving us the 24 hour day. Presumably they did this at equinox, so everything came out even.",which came first? the minute or the hour or the day?,Related,"> Essentially, it take one day for the earth to complete a single rotation on its axis.   This is a misconception.  The earth rotates on a constant path, so the day and night are not equal.  Also, the rotation of the earth is not constant.  So the earth does not rotate clockwise or counterclockwise.  And the day is not equal to the night.  It is not a constant."
3051,eli5: why are there 24 hours in a day?,"Well, the hour part is arbitrary. Essentially, it take one day for the earth to complete a single rotation on its axis. Ancient Egyptians used a base 12 number system, so they divided the day into 12 sections and the night into 12 sections giving us the 24 hour day. Presumably they did this at equinox, so everything came out even.",which came first? the minute or the hour or the day?,Related,So why is there a day and night?
3051,eli5: why are there 24 hours in a day?,"Well, the hour part is arbitrary. Essentially, it take one day for the earth to complete a single rotation on its axis. Ancient Egyptians used a base 12 number system, so they divided the day into 12 sections and the night into 12 sections giving us the 24 hour day. Presumably they did this at equinox, so everything came out even.",which came first? the minute or the hour or the day?,Related,"Oh, so we have 12 hours in a day because the earth rotates around the sun?"
3051,eli5: why are there 24 hours in a day?,"Well, the hour part is arbitrary. Essentially, it take one day for the earth to complete a single rotation on its axis. Ancient Egyptians used a base 12 number system, so they divided the day into 12 sections and the night into 12 sections giving us the 24 hour day. Presumably they did this at equinox, so everything came out even.",which came first? the minute or the hour or the day?,Related,But how come the earth rotates around a single axis?
3052,ELi5: Can plants be “overweight” if they produce too much food in the similar fashion to how animals gain weight if they eat too much food?,"Plants can get overloaded with fruits. In a year with plenty of water and sunshine, they can produce so many fruits that weigh itself down, which end up bending or snapping their branches.  Other plants can grow too big for their environments. A side branch growing towards sunshine may overextend and can break when stressed in wind or when covered with snow.",">	Plants can get overloaded with fruits. In a year with plenty of water and sunshine, they can produce so many fruits that weigh itself down, which end up bending or snapping their branches.   I know this is pretty common for young cultivated fruit trees, but does it happen with wild fruit trees too?",Related,Is there any evidence that plants can get too big for their environments?
