id,question,answer,follow-up,relation,generated_follow_up
3390,"ELI5 Human can max see 3 colors, do we know the exact frequencies?","I think it is misleading you to call them red, green, and blue color receptors. In reality each of these receptors responds partially to all light waves in the visible range. You can see how each of them respond on a [graph like this one](https://blog.captive-aquatics.com/.a/6a010535f11c3d970c0133f5b4a954970b-800wi). We call them red, green, and blue because of where the strongest response is, but if someone has only green cones for some reason their eyes still respond perfectly well to pure red light - it'll just look like slightly less vivid light of whatever their perception is of the only color they can see.  When we see a particular color, our brain is doing a relatively complex computation - it looks at how much each cone is activated, and compares this to situational things like what color the illuminating light appears to be in a scene. To do this it necessarily has to already have assumptions about what colors make sense, to use as a reference. It's very easy to trick this computation by putting your eyes in an unusual context, like [rapidly changing background colors](https://us-browse.startpage.com/av/anon-image?piurl=https%3A%2F%2Fcdn.mos.cms.futurecdn.net%2FwNcRvG84RnMWkTAPM5twrR-1200-80.jpg&sp=1644301314T9b2a873cc17a67c83029d81aaf61d55dc4f04cc679256a6144fe75fa002fccaa).","yes this makes sense, a lot of sense.  So to make sure I understand... my ""green"" cones can detect every color, just in the same way I can see every color, even that I may have green sunglasses on (yes it is properly more the complimentary color, but just for fun) and the same with blue and red.  Things are just easier to see / clear if the color is more in the same color as the cone's ""color""?",Related,">We call them red, green and blue because that's where the strongest response is, but if someone has only green cones for some reason their eyes still respond perfectly well to pure red light - it'll just look like slightly less vivid light of whatever their perception is of the only color they can see.    This is a misconception. In reality each of these receptors responds partially to all light waves in the visible range.  So if you have 3 eyes, each of them has 3 different types of receptors, and each of those receptors is activated by a single photon, you can see 3 different colors in a single light wave.  But if you take 3 different photons, and you put them in a room with a different colored light source, you'll see 3 distinct colors in the same room.  This happens because each of the 3 receptors responds to a different frequency of light, and the light is transmitted via different paths.  The question then becomes, how do we know which frequencies each receptor is responding to?"
3390,"ELI5 Human can max see 3 colors, do we know the exact frequencies?","I think it is misleading you to call them red, green, and blue color receptors. In reality each of these receptors responds partially to all light waves in the visible range. You can see how each of them respond on a [graph like this one](https://blog.captive-aquatics.com/.a/6a010535f11c3d970c0133f5b4a954970b-800wi). We call them red, green, and blue because of where the strongest response is, but if someone has only green cones for some reason their eyes still respond perfectly well to pure red light - it'll just look like slightly less vivid light of whatever their perception is of the only color they can see.  When we see a particular color, our brain is doing a relatively complex computation - it looks at how much each cone is activated, and compares this to situational things like what color the illuminating light appears to be in a scene. To do this it necessarily has to already have assumptions about what colors make sense, to use as a reference. It's very easy to trick this computation by putting your eyes in an unusual context, like [rapidly changing background colors](https://us-browse.startpage.com/av/anon-image?piurl=https%3A%2F%2Fcdn.mos.cms.futurecdn.net%2FwNcRvG84RnMWkTAPM5twrR-1200-80.jpg&sp=1644301314T9b2a873cc17a67c83029d81aaf61d55dc4f04cc679256a6144fe75fa002fccaa).","yes this makes sense, a lot of sense.  So to make sure I understand... my ""green"" cones can detect every color, just in the same way I can see every color, even that I may have green sunglasses on (yes it is properly more the complimentary color, but just for fun) and the same with blue and red.  Things are just easier to see / clear if the color is more in the same color as the cone's ""color""?",Related,Is it possible to trick your brain into thinking that red and green are the same color?
3390,"ELI5 Human can max see 3 colors, do we know the exact frequencies?","I think it is misleading you to call them red, green, and blue color receptors. In reality each of these receptors responds partially to all light waves in the visible range. You can see how each of them respond on a [graph like this one](https://blog.captive-aquatics.com/.a/6a010535f11c3d970c0133f5b4a954970b-800wi). We call them red, green, and blue because of where the strongest response is, but if someone has only green cones for some reason their eyes still respond perfectly well to pure red light - it'll just look like slightly less vivid light of whatever their perception is of the only color they can see.  When we see a particular color, our brain is doing a relatively complex computation - it looks at how much each cone is activated, and compares this to situational things like what color the illuminating light appears to be in a scene. To do this it necessarily has to already have assumptions about what colors make sense, to use as a reference. It's very easy to trick this computation by putting your eyes in an unusual context, like [rapidly changing background colors](https://us-browse.startpage.com/av/anon-image?piurl=https%3A%2F%2Fcdn.mos.cms.futurecdn.net%2FwNcRvG84RnMWkTAPM5twrR-1200-80.jpg&sp=1644301314T9b2a873cc17a67c83029d81aaf61d55dc4f04cc679256a6144fe75fa002fccaa).","yes this makes sense, a lot of sense.  So to make sure I understand... my ""green"" cones can detect every color, just in the same way I can see every color, even that I may have green sunglasses on (yes it is properly more the complimentary color, but just for fun) and the same with blue and red.  Things are just easier to see / clear if the color is more in the same color as the cone's ""color""?",Related,How do we know the frequencies of these receptors?
3390,"ELI5 Human can max see 3 colors, do we know the exact frequencies?","I think it is misleading you to call them red, green, and blue color receptors. In reality each of these receptors responds partially to all light waves in the visible range. You can see how each of them respond on a [graph like this one](https://blog.captive-aquatics.com/.a/6a010535f11c3d970c0133f5b4a954970b-800wi). We call them red, green, and blue because of where the strongest response is, but if someone has only green cones for some reason their eyes still respond perfectly well to pure red light - it'll just look like slightly less vivid light of whatever their perception is of the only color they can see.  When we see a particular color, our brain is doing a relatively complex computation - it looks at how much each cone is activated, and compares this to situational things like what color the illuminating light appears to be in a scene. To do this it necessarily has to already have assumptions about what colors make sense, to use as a reference. It's very easy to trick this computation by putting your eyes in an unusual context, like [rapidly changing background colors](https://us-browse.startpage.com/av/anon-image?piurl=https%3A%2F%2Fcdn.mos.cms.futurecdn.net%2FwNcRvG84RnMWkTAPM5twrR-1200-80.jpg&sp=1644301314T9b2a873cc17a67c83029d81aaf61d55dc4f04cc679256a6144fe75fa002fccaa).","yes this makes sense, a lot of sense.  So to make sure I understand... my ""green"" cones can detect every color, just in the same way I can see every color, even that I may have green sunglasses on (yes it is properly more the complimentary color, but just for fun) and the same with blue and red.  Things are just easier to see / clear if the color is more in the same color as the cone's ""color""?",Related,"So if I understand correctly, the cones respond to different frequencies of light?"
3390,"ELI5 Human can max see 3 colors, do we know the exact frequencies?","I think it is misleading you to call them red, green, and blue color receptors. In reality each of these receptors responds partially to all light waves in the visible range. You can see how each of them respond on a [graph like this one](https://blog.captive-aquatics.com/.a/6a010535f11c3d970c0133f5b4a954970b-800wi). We call them red, green, and blue because of where the strongest response is, but if someone has only green cones for some reason their eyes still respond perfectly well to pure red light - it'll just look like slightly less vivid light of whatever their perception is of the only color they can see.  When we see a particular color, our brain is doing a relatively complex computation - it looks at how much each cone is activated, and compares this to situational things like what color the illuminating light appears to be in a scene. To do this it necessarily has to already have assumptions about what colors make sense, to use as a reference. It's very easy to trick this computation by putting your eyes in an unusual context, like [rapidly changing background colors](https://us-browse.startpage.com/av/anon-image?piurl=https%3A%2F%2Fcdn.mos.cms.futurecdn.net%2FwNcRvG84RnMWkTAPM5twrR-1200-80.jpg&sp=1644301314T9b2a873cc17a67c83029d81aaf61d55dc4f04cc679256a6144fe75fa002fccaa).","yes this makes sense, a lot of sense.  So to make sure I understand... my ""green"" cones can detect every color, just in the same way I can see every color, even that I may have green sunglasses on (yes it is properly more the complimentary color, but just for fun) and the same with blue and red.  Things are just easier to see / clear if the color is more in the same color as the cone's ""color""?",Related,What about those with only green cones? Do they see the same colors as those with blue cones?
3390,"ELI5 Human can max see 3 colors, do we know the exact frequencies?","I think it is misleading you to call them red, green, and blue color receptors. In reality each of these receptors responds partially to all light waves in the visible range. You can see how each of them respond on a [graph like this one](https://blog.captive-aquatics.com/.a/6a010535f11c3d970c0133f5b4a954970b-800wi). We call them red, green, and blue because of where the strongest response is, but if someone has only green cones for some reason their eyes still respond perfectly well to pure red light - it'll just look like slightly less vivid light of whatever their perception is of the only color they can see.  When we see a particular color, our brain is doing a relatively complex computation - it looks at how much each cone is activated, and compares this to situational things like what color the illuminating light appears to be in a scene. To do this it necessarily has to already have assumptions about what colors make sense, to use as a reference. It's very easy to trick this computation by putting your eyes in an unusual context, like [rapidly changing background colors](https://us-browse.startpage.com/av/anon-image?piurl=https%3A%2F%2Fcdn.mos.cms.futurecdn.net%2FwNcRvG84RnMWkTAPM5twrR-1200-80.jpg&sp=1644301314T9b2a873cc17a67c83029d81aaf61d55dc4f04cc679256a6144fe75fa002fccaa).","yes this makes sense, a lot of sense.  So to make sure I understand... my ""green"" cones can detect every color, just in the same way I can see every color, even that I may have green sunglasses on (yes it is properly more the complimentary color, but just for fun) and the same with blue and red.  Things are just easier to see / clear if the color is more in the same color as the cone's ""color""?",Related,"Thank you for the answer!  I was wondering if we can differentiate between the different frequencies of light, and if so, how do we do that?"
3391,ELI5: why do ingrown hairs get infected even if the surface of skin isn't broken?,"In fact they dont. Ingrown hairs simply are seen as forein object and thus needed to be isolated and/or eliminated. This is one of the jobs of our white blood cells. Sadly most of these cells have a very short lifespan (around 2 days) and when their ""corpses"" accumulate they create pus. Inflammation appears whenever our white blood cells discover something ""not right"": it is like ringing a local alarm, while pus appears when lots of white cells, called by the alarm, gather for a long time and then die in the area. So, while these mechanisms do appear durning infections, it doesnt mean that when they do there is an actual infection. Simply this time the foreign object instead of being a bacteria is a looong string of chitin (the hair). The white cells continue to attack it trying to remove it and in the end just die around it. (They dont know that they are doing an useless/harmful work, they just react as programmed)","Aren't our follicles normally plenty populated by various yeasts and bacteria? It makes perfect sense that everything is fine as long as they're confined to the follicle, but once the hair penetrates the wall of it they get access to our ""inside"" which the immune system will react to. Is this not the case?",Related,"Thanks for the answer!   So if I have a large ingrown hair on my head, the white cells attack and remove it, but if I don't have any, the infection doesn't go further?"
3391,ELI5: why do ingrown hairs get infected even if the surface of skin isn't broken?,"In fact they dont. Ingrown hairs simply are seen as forein object and thus needed to be isolated and/or eliminated. This is one of the jobs of our white blood cells. Sadly most of these cells have a very short lifespan (around 2 days) and when their ""corpses"" accumulate they create pus. Inflammation appears whenever our white blood cells discover something ""not right"": it is like ringing a local alarm, while pus appears when lots of white cells, called by the alarm, gather for a long time and then die in the area. So, while these mechanisms do appear durning infections, it doesnt mean that when they do there is an actual infection. Simply this time the foreign object instead of being a bacteria is a looong string of chitin (the hair). The white cells continue to attack it trying to remove it and in the end just die around it. (They dont know that they are doing an useless/harmful work, they just react as programmed)","Aren't our follicles normally plenty populated by various yeasts and bacteria? It makes perfect sense that everything is fine as long as they're confined to the follicle, but once the hair penetrates the wall of it they get access to our ""inside"" which the immune system will react to. Is this not the case?",Related,What about when it's not an ingrown hair?
3391,ELI5: why do ingrown hairs get infected even if the surface of skin isn't broken?,"In fact they dont. Ingrown hairs simply are seen as forein object and thus needed to be isolated and/or eliminated. This is one of the jobs of our white blood cells. Sadly most of these cells have a very short lifespan (around 2 days) and when their ""corpses"" accumulate they create pus. Inflammation appears whenever our white blood cells discover something ""not right"": it is like ringing a local alarm, while pus appears when lots of white cells, called by the alarm, gather for a long time and then die in the area. So, while these mechanisms do appear durning infections, it doesnt mean that when they do there is an actual infection. Simply this time the foreign object instead of being a bacteria is a looong string of chitin (the hair). The white cells continue to attack it trying to remove it and in the end just die around it. (They dont know that they are doing an useless/harmful work, they just react as programmed)","Aren't our follicles normally plenty populated by various yeasts and bacteria? It makes perfect sense that everything is fine as long as they're confined to the follicle, but once the hair penetrates the wall of it they get access to our ""inside"" which the immune system will react to. Is this not the case?",Related,"So if I have a long hair, can I remove it without getting infected?"
3391,ELI5: why do ingrown hairs get infected even if the surface of skin isn't broken?,"In fact they dont. Ingrown hairs simply are seen as forein object and thus needed to be isolated and/or eliminated. This is one of the jobs of our white blood cells. Sadly most of these cells have a very short lifespan (around 2 days) and when their ""corpses"" accumulate they create pus. Inflammation appears whenever our white blood cells discover something ""not right"": it is like ringing a local alarm, while pus appears when lots of white cells, called by the alarm, gather for a long time and then die in the area. So, while these mechanisms do appear durning infections, it doesnt mean that when they do there is an actual infection. Simply this time the foreign object instead of being a bacteria is a looong string of chitin (the hair). The white cells continue to attack it trying to remove it and in the end just die around it. (They dont know that they are doing an useless/harmful work, they just react as programmed)","Aren't our follicles normally plenty populated by various yeasts and bacteria? It makes perfect sense that everything is fine as long as they're confined to the follicle, but once the hair penetrates the wall of it they get access to our ""inside"" which the immune system will react to. Is this not the case?",Related,"Thank you for the answer, but what about those who have had their hair cut off?"
