id,question,answer,follow-up,relation,generated_follow_up
3240,ELI5: Why can't we just make water by smooshing hydrogen and oxygen atoms together?,"We CAN.  Now, it's not very often in nature you come across pure hydrogen and pure oxygen.  But if you do have pure hydrogen and pure oxygen and you put them together in the right ratio, it's very easy to get them to form water.  In fact, it's hard to PREVENT them from forming water.  It's a common 9th grade science experiment, you run electricity through water in a certain way and one electrode has bubbles of pure oxygen forming on it and the other pure hydrogen.  You catch each in their own test-tube. You combine the two.   A very small spark will cause them to smoosh together and form water.  Thing is, sometimes you don't even need a spark, sometimes just the right (or wrong) type of shaking will do the trick.  Now, in the process of forming water a lot of heat is generated, which has the potential to be very damaging.  Also, pure oxygen tends to burn super easy so there's not a lot of pure oxygen around.  And pure hydrogen tends to react with stuff a lot too.  So you don't bump into pure forms of them very often in nature.  And making pure forms of them is relatively difficult and expensive.  **DUE TO REQUESTS - VIDEOS**  [https://www.youtube.com/watch?v=38ULHoKWZag](https://www.youtube.com/watch?v=38ULHoKWZag) \- an animation of what is going on  [https://www.youtube.com/watch?v=9j8gE4oZ9FQ](https://www.youtube.com/watch?v=9j8gE4oZ9FQ) \- a guy using 2 thumbtacks and a 9 volt battery to do this - but he isn't catching the gas  [https://www.youtube.com/watch?v=UV8KbQyF228](https://www.youtube.com/watch?v=UV8KbQyF228) \- a guy mixing O and H in front of a flame, it goes POP and they zoom in on the small droplets of water formed on the inside.  [https://www.youtube.com/watch?v=gZJEDe\_HUcw](https://www.youtube.com/watch?v=gZJEDe_HUcw) \- a guy builds a medium simple electrolysis set, then fills plastic bags with Oxygen and Hydrogen - then lets them float around.  [https://www.youtube.com/watch?v=vFR9zUGt2C4](https://www.youtube.com/watch?v=vFR9zUGt2C4) \- a very classic '9th grade science' experiment version  **Wow, this question has received a TON of awards - gold, silver, hugs, wholesome, heck some guy sent me some art.  I am amazed, this is very unexpected, I was just trying to be helpful.**","To piggyback on this great answer, another interesting and related question is: Why doesn't water burn?  The ELI5 answer is: It's already been burnt. Water and CO2 are products of ""rapid oxidation,"" also known as burning.",Slightly Related,">Now, in the process of forming water a lot of heat is generated, which has the potential to be very damaging.   What if we could just combine them?"
3240,ELI5: Why can't we just make water by smooshing hydrogen and oxygen atoms together?,"We CAN.  Now, it's not very often in nature you come across pure hydrogen and pure oxygen.  But if you do have pure hydrogen and pure oxygen and you put them together in the right ratio, it's very easy to get them to form water.  In fact, it's hard to PREVENT them from forming water.  It's a common 9th grade science experiment, you run electricity through water in a certain way and one electrode has bubbles of pure oxygen forming on it and the other pure hydrogen.  You catch each in their own test-tube. You combine the two.   A very small spark will cause them to smoosh together and form water.  Thing is, sometimes you don't even need a spark, sometimes just the right (or wrong) type of shaking will do the trick.  Now, in the process of forming water a lot of heat is generated, which has the potential to be very damaging.  Also, pure oxygen tends to burn super easy so there's not a lot of pure oxygen around.  And pure hydrogen tends to react with stuff a lot too.  So you don't bump into pure forms of them very often in nature.  And making pure forms of them is relatively difficult and expensive.  **DUE TO REQUESTS - VIDEOS**  [https://www.youtube.com/watch?v=38ULHoKWZag](https://www.youtube.com/watch?v=38ULHoKWZag) \- an animation of what is going on  [https://www.youtube.com/watch?v=9j8gE4oZ9FQ](https://www.youtube.com/watch?v=9j8gE4oZ9FQ) \- a guy using 2 thumbtacks and a 9 volt battery to do this - but he isn't catching the gas  [https://www.youtube.com/watch?v=UV8KbQyF228](https://www.youtube.com/watch?v=UV8KbQyF228) \- a guy mixing O and H in front of a flame, it goes POP and they zoom in on the small droplets of water formed on the inside.  [https://www.youtube.com/watch?v=gZJEDe\_HUcw](https://www.youtube.com/watch?v=gZJEDe_HUcw) \- a guy builds a medium simple electrolysis set, then fills plastic bags with Oxygen and Hydrogen - then lets them float around.  [https://www.youtube.com/watch?v=vFR9zUGt2C4](https://www.youtube.com/watch?v=vFR9zUGt2C4) \- a very classic '9th grade science' experiment version  **Wow, this question has received a TON of awards - gold, silver, hugs, wholesome, heck some guy sent me some art.  I am amazed, this is very unexpected, I was just trying to be helpful.**","To piggyback on this great answer, another interesting and related question is: Why doesn't water burn?  The ELI5 answer is: It's already been burnt. Water and CO2 are products of ""rapid oxidation,"" also known as burning.",Slightly Related,">Now, in the process of forming water a lot of heat is generated, which has the potential to be very damaging.  Is it possible to stop the process by heating the water with electricity?"
3240,ELI5: Why can't we just make water by smooshing hydrogen and oxygen atoms together?,"We CAN.  Now, it's not very often in nature you come across pure hydrogen and pure oxygen.  But if you do have pure hydrogen and pure oxygen and you put them together in the right ratio, it's very easy to get them to form water.  In fact, it's hard to PREVENT them from forming water.  It's a common 9th grade science experiment, you run electricity through water in a certain way and one electrode has bubbles of pure oxygen forming on it and the other pure hydrogen.  You catch each in their own test-tube. You combine the two.   A very small spark will cause them to smoosh together and form water.  Thing is, sometimes you don't even need a spark, sometimes just the right (or wrong) type of shaking will do the trick.  Now, in the process of forming water a lot of heat is generated, which has the potential to be very damaging.  Also, pure oxygen tends to burn super easy so there's not a lot of pure oxygen around.  And pure hydrogen tends to react with stuff a lot too.  So you don't bump into pure forms of them very often in nature.  And making pure forms of them is relatively difficult and expensive.  **DUE TO REQUESTS - VIDEOS**  [https://www.youtube.com/watch?v=38ULHoKWZag](https://www.youtube.com/watch?v=38ULHoKWZag) \- an animation of what is going on  [https://www.youtube.com/watch?v=9j8gE4oZ9FQ](https://www.youtube.com/watch?v=9j8gE4oZ9FQ) \- a guy using 2 thumbtacks and a 9 volt battery to do this - but he isn't catching the gas  [https://www.youtube.com/watch?v=UV8KbQyF228](https://www.youtube.com/watch?v=UV8KbQyF228) \- a guy mixing O and H in front of a flame, it goes POP and they zoom in on the small droplets of water formed on the inside.  [https://www.youtube.com/watch?v=gZJEDe\_HUcw](https://www.youtube.com/watch?v=gZJEDe_HUcw) \- a guy builds a medium simple electrolysis set, then fills plastic bags with Oxygen and Hydrogen - then lets them float around.  [https://www.youtube.com/watch?v=vFR9zUGt2C4](https://www.youtube.com/watch?v=vFR9zUGt2C4) \- a very classic '9th grade science' experiment version  **Wow, this question has received a TON of awards - gold, silver, hugs, wholesome, heck some guy sent me some art.  I am amazed, this is very unexpected, I was just trying to be helpful.**","To piggyback on this great answer, another interesting and related question is: Why doesn't water burn?  The ELI5 answer is: It's already been burnt. Water and CO2 are products of ""rapid oxidation,"" also known as burning.",Slightly Related,Thanks for the reply!  I was wondering if it's possible to combine hydrogen and oxygen in a way that would create pure water?
3240,ELI5: Why can't we just make water by smooshing hydrogen and oxygen atoms together?,"We CAN.  Now, it's not very often in nature you come across pure hydrogen and pure oxygen.  But if you do have pure hydrogen and pure oxygen and you put them together in the right ratio, it's very easy to get them to form water.  In fact, it's hard to PREVENT them from forming water.  It's a common 9th grade science experiment, you run electricity through water in a certain way and one electrode has bubbles of pure oxygen forming on it and the other pure hydrogen.  You catch each in their own test-tube. You combine the two.   A very small spark will cause them to smoosh together and form water.  Thing is, sometimes you don't even need a spark, sometimes just the right (or wrong) type of shaking will do the trick.  Now, in the process of forming water a lot of heat is generated, which has the potential to be very damaging.  Also, pure oxygen tends to burn super easy so there's not a lot of pure oxygen around.  And pure hydrogen tends to react with stuff a lot too.  So you don't bump into pure forms of them very often in nature.  And making pure forms of them is relatively difficult and expensive.  **DUE TO REQUESTS - VIDEOS**  [https://www.youtube.com/watch?v=38ULHoKWZag](https://www.youtube.com/watch?v=38ULHoKWZag) \- an animation of what is going on  [https://www.youtube.com/watch?v=9j8gE4oZ9FQ](https://www.youtube.com/watch?v=9j8gE4oZ9FQ) \- a guy using 2 thumbtacks and a 9 volt battery to do this - but he isn't catching the gas  [https://www.youtube.com/watch?v=UV8KbQyF228](https://www.youtube.com/watch?v=UV8KbQyF228) \- a guy mixing O and H in front of a flame, it goes POP and they zoom in on the small droplets of water formed on the inside.  [https://www.youtube.com/watch?v=gZJEDe\_HUcw](https://www.youtube.com/watch?v=gZJEDe_HUcw) \- a guy builds a medium simple electrolysis set, then fills plastic bags with Oxygen and Hydrogen - then lets them float around.  [https://www.youtube.com/watch?v=vFR9zUGt2C4](https://www.youtube.com/watch?v=vFR9zUGt2C4) \- a very classic '9th grade science' experiment version  **Wow, this question has received a TON of awards - gold, silver, hugs, wholesome, heck some guy sent me some art.  I am amazed, this is very unexpected, I was just trying to be helpful.**","To piggyback on this great answer, another interesting and related question is: Why doesn't water burn?  The ELI5 answer is: It's already been burnt. Water and CO2 are products of ""rapid oxidation,"" also known as burning.",Slightly Related,"Thank you for the reply!  I was wondering if it's possible to make pure hydrogen and oxygen without a catalyst, or if it would have to be done with a chemical process like cooking or something."
3241,"ELI5: If The Electromagnetic Force means light and electricity are two aspects of the same thing, why are photons and electrons different particles?","It should also be noted that photons aren't particles. Well, not quite particles, and also not quite waves. They have interesting properties since they're a particle-wave duality, like 2 photons being able to occupy the same exact spot. That's impossible with an actual physical particle.",Dont all subatomic particles have WP duality?,Related,">It should also be noted that photons aren't particles. Well, not quite particles, and also not quite waves. They have interesting properties since they're a particle-wave duality, like 2 photons being able to occupy the same exact spot. That's impossible with an actual physical particle.<QUS>That's impossible.    Why?  Because a particle is a wave.  What makes a wave a wave?"
3241,"ELI5: If The Electromagnetic Force means light and electricity are two aspects of the same thing, why are photons and electrons different particles?","It should also be noted that photons aren't particles. Well, not quite particles, and also not quite waves. They have interesting properties since they're a particle-wave duality, like 2 photons being able to occupy the same exact spot. That's impossible with an actual physical particle.",Dont all subatomic particles have WP duality?,Related,"Thanks for your answer! So if we can say that photons and electrons are two aspects of the same thing, then why are they called different particles?"
3241,"ELI5: If The Electromagnetic Force means light and electricity are two aspects of the same thing, why are photons and electrons different particles?","It should also be noted that photons aren't particles. Well, not quite particles, and also not quite waves. They have interesting properties since they're a particle-wave duality, like 2 photons being able to occupy the same exact spot. That's impossible with an actual physical particle.",Dont all subatomic particles have WP duality?,Related,But why are they called waves?
3241,"ELI5: If The Electromagnetic Force means light and electricity are two aspects of the same thing, why are photons and electrons different particles?","It should also be noted that photons aren't particles. Well, not quite particles, and also not quite waves. They have interesting properties since they're a particle-wave duality, like 2 photons being able to occupy the same exact spot. That's impossible with an actual physical particle.",Dont all subatomic particles have WP duality?,Related,Thank you for the answer!  But what about the electromagnetic field?
3242,"ELI5: What is a ""credit""? What is a ""debit""?",Credit is something owed to you. A debit is taken from you.   A credit card charge is a debit to you and a credit to the card company.,"Got it, thank you. So when I pay with debit, then money is taken out of my account. That makes sense. But if I pay with my credit card, then who do I owe money to? This is what confuses me.",Related,So a credit card charge is a debit to you and a credit to the card company?
3242,"ELI5: What is a ""credit""? What is a ""debit""?",Credit is something owed to you. A debit is taken from you.   A credit card charge is a debit to you and a credit to the card company.,"Got it, thank you. So when I pay with debit, then money is taken out of my account. That makes sense. But if I pay with my credit card, then who do I owe money to? This is what confuses me.",Related,"What is a ""debit""?"
