id,question,answer,follow-up,relation,generated_follow_up
3070,ELI5: How can you convert liabilities to equity?,"There are two primary ways for a company to raise money: taking on liabilities (selling bonds or taking other loans) and selling equity in the company (stock).  You are correct, if a company has $1 million in bonds issued or loans taken, they are in $1 million of debt. However, they can create a stock offering for investors to buy equity in the company for $1 million. Then they can take the $1 million generated from the sale of stock and use it to pay off their liabilities. Thus, turning liability into equity.","Oh ok I see, makes sense now. So essentially there will be more shareholders and thus more equity, but the liabilities would still have to be paid in the long run. Why is this conversion usually seen as a good thing?",Related,How do you convert debt to equity?
3070,ELI5: How can you convert liabilities to equity?,"There are two primary ways for a company to raise money: taking on liabilities (selling bonds or taking other loans) and selling equity in the company (stock).  You are correct, if a company has $1 million in bonds issued or loans taken, they are in $1 million of debt. However, they can create a stock offering for investors to buy equity in the company for $1 million. Then they can take the $1 million generated from the sale of stock and use it to pay off their liabilities. Thus, turning liability into equity.","Oh ok I see, makes sense now. So essentially there will be more shareholders and thus more equity, but the liabilities would still have to be paid in the long run. Why is this conversion usually seen as a good thing?",Related,"So if I buy a share of a company for $1,000, I will have to pay back $1 million in debt?"
3070,ELI5: How can you convert liabilities to equity?,"There are two primary ways for a company to raise money: taking on liabilities (selling bonds or taking other loans) and selling equity in the company (stock).  You are correct, if a company has $1 million in bonds issued or loans taken, they are in $1 million of debt. However, they can create a stock offering for investors to buy equity in the company for $1 million. Then they can take the $1 million generated from the sale of stock and use it to pay off their liabilities. Thus, turning liability into equity.","Oh ok I see, makes sense now. So essentially there will be more shareholders and thus more equity, but the liabilities would still have to be paid in the long run. Why is this conversion usually seen as a good thing?",Related,"Thanks for the answer! So if I understand correctly, the company can sell stock to raise money?"
3070,ELI5: How can you convert liabilities to equity?,"There are two primary ways for a company to raise money: taking on liabilities (selling bonds or taking other loans) and selling equity in the company (stock).  You are correct, if a company has $1 million in bonds issued or loans taken, they are in $1 million of debt. However, they can create a stock offering for investors to buy equity in the company for $1 million. Then they can take the $1 million generated from the sale of stock and use it to pay off their liabilities. Thus, turning liability into equity.","Oh ok I see, makes sense now. So essentially there will be more shareholders and thus more equity, but the liabilities would still have to be paid in the long run. Why is this conversion usually seen as a good thing?",Related,What about bonds issued by other companies?
3071,ELI5 : Why can’t homeless people just get a job?,"Wiki says that in 2009, 44% of homeless people did, in fact, have a job.   https://en.m.wikipedia.org/wiki/Homelessness_in_the_United_States#Improved_data  I expect that figure is even more depressing now. There isn't a single state in America where a minimum wage job at full time earns enough to live on.",I’m not from America so can I ask what’s the minimum wage there a month?,Related,"> There isn't a single state in America where a minimum wage job at full time earns enough to live on.<QUS>  I'm not talking about the minimum wage.  I mean, the federal minimum wage is $7.25 an hour.    That's not even including benefits.  That is a very, very small percentage of people who are homeless.  And that's just a very small portion of the homeless population.  The vast majority of people are not homeless because they don't have a job.  They're just living on the streets because they can't find work."
3071,ELI5 : Why can’t homeless people just get a job?,"Wiki says that in 2009, 44% of homeless people did, in fact, have a job.   https://en.m.wikipedia.org/wiki/Homelessness_in_the_United_States#Improved_data  I expect that figure is even more depressing now. There isn't a single state in America where a minimum wage job at full time earns enough to live on.",I’m not from America so can I ask what’s the minimum wage there a month?,Related,"> There isn't a single state in America where a minimum wage job at full time earns enough to live on.<QUS>  I'm not talking about the minimum wage.  I mean, the federal minimum wage is $7.25/hr. That's not even close to what you'd need to live off of.    The minimum wage in most states is $8/hr, and that's assuming you can find a job that pays at least that."
3071,ELI5 : Why can’t homeless people just get a job?,"Wiki says that in 2009, 44% of homeless people did, in fact, have a job.   https://en.m.wikipedia.org/wiki/Homelessness_in_the_United_States#Improved_data  I expect that figure is even more depressing now. There isn't a single state in America where a minimum wage job at full time earns enough to live on.",I’m not from America so can I ask what’s the minimum wage there a month?,Related,I don’t get it. Why would they want to live on the streets?
3071,ELI5 : Why can’t homeless people just get a job?,"Wiki says that in 2009, 44% of homeless people did, in fact, have a job.   https://en.m.wikipedia.org/wiki/Homelessness_in_the_United_States#Improved_data  I expect that figure is even more depressing now. There isn't a single state in America where a minimum wage job at full time earns enough to live on.",I’m not from America so can I ask what’s the minimum wage there a month?,Related,But why can’t they just give people jobs?
3071,ELI5 : Why can’t homeless people just get a job?,"Wiki says that in 2009, 44% of homeless people did, in fact, have a job.   https://en.m.wikipedia.org/wiki/Homelessness_in_the_United_States#Improved_data  I expect that figure is even more depressing now. There isn't a single state in America where a minimum wage job at full time earns enough to live on.",I’m not from America so can I ask what’s the minimum wage there a month?,Related,What about people who are not working?
3071,ELI5 : Why can’t homeless people just get a job?,"Wiki says that in 2009, 44% of homeless people did, in fact, have a job.   https://en.m.wikipedia.org/wiki/Homelessness_in_the_United_States#Improved_data  I expect that figure is even more depressing now. There isn't a single state in America where a minimum wage job at full time earns enough to live on.",I’m not from America so can I ask what’s the minimum wage there a month?,Related,How do they even know what the minimum wage is?
3072,ELI5: Why does water cause rust if rust is the oxidation of iron?,Redox chemistry is complicated. H2O results in hydroxide formation that reacts with Fe. Eventually that Fe hydroxide results in iron oxides.,Oh so the iron turns into iron hydroxide then iron oxide?,Strongly Related,> Eventually that Fe hydroxide results in iron oxides.<QUS>.  Is it possible to remove Fe from water?
3072,ELI5: Why does water cause rust if rust is the oxidation of iron?,Redox chemistry is complicated. H2O results in hydroxide formation that reacts with Fe. Eventually that Fe hydroxide results in iron oxides.,Oh so the iron turns into iron hydroxide then iron oxide?,Strongly Related,"I see. So if I take a drop of water and rub it with a metal grinder, it will create rust?"
3072,ELI5: Why does water cause rust if rust is the oxidation of iron?,Redox chemistry is complicated. H2O results in hydroxide formation that reacts with Fe. Eventually that Fe hydroxide results in iron oxides.,Oh so the iron turns into iron hydroxide then iron oxide?,Strongly Related,"So if I understand correctly, when rust is formed by the reaction of H2O with Fe, it is a reaction of Fe with OH?"
