id,question,answer,follow-up,relation,generated_follow_up
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,So how does the computer know which button to press when you touch it?
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,What about capacitive touch screens?
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,Is there a way to tell if it's capacitive or not?
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,How does the computer know where to look for you?
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,"Thanks for your answer!    I'm still a little confused about how it works though. I thought it was just the way our fingers feel when touching a screen, but I'm not sure."
3401,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","Yes, because to fly it must exert a downward force on the air in the jar - which is ultimately transmitted to the world outside the jar through the jar itself. It could momentarily not exert a force if it stops trying to create lift, but it would fall and then briefly exert a stronger force on landing.",Will  the added weight be as much as the weight of the insect itself?,Strongly Related,"So if I put a jar full of sugar in the air and then put it on a plane, would the sugar create lift for the plane?"
3401,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","Yes, because to fly it must exert a downward force on the air in the jar - which is ultimately transmitted to the world outside the jar through the jar itself. It could momentarily not exert a force if it stops trying to create lift, but it would fall and then briefly exert a stronger force on landing.",Will  the added weight be as much as the weight of the insect itself?,Strongly Related,"Does this mean that if I dropped the jar, it would fall without creating any force?"
3401,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","Yes, because to fly it must exert a downward force on the air in the jar - which is ultimately transmitted to the world outside the jar through the jar itself. It could momentarily not exert a force if it stops trying to create lift, but it would fall and then briefly exert a stronger force on landing.",Will  the added weight be as much as the weight of the insect itself?,Strongly Related,"I see, but what if it stops trying to create lift?"
3401,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","Yes, because to fly it must exert a downward force on the air in the jar - which is ultimately transmitted to the world outside the jar through the jar itself. It could momentarily not exert a force if it stops trying to create lift, but it would fall and then briefly exert a stronger force on landing.",Will  the added weight be as much as the weight of the insect itself?,Strongly Related,"I see, but why does it need to exert a force to land?"
3402,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","The crux of the answer is, it depends if there's a lid on the container. If there's no lid then it's not adding weight, if there is a lid then it is.","I'm skeptical.  What if the lid is there, but open just a crack?  What if the lid is open halfway?",Strongly Related,">The crux of the answer is it depends if there's a lid on the container.  If there's no lid then it's not adding weight.    If you put a container with a lid and an insect inside, is it adding weight?"
