id,question,answer,follow-up,relation,generated_follow_up
3020,ELI5: Why do car insurance companies charge you more to retain your full right to sue someone?,"Because if you delegate your right to sue for pain and suffering to them, they can negotiate a settlement which is higher than if you did not. The opposing party is likely to cough up more money to the insurance company if you let them do that on your behalf, and if they did it already then you can't turn around and sue again.  They aren't ""limiting your rights"", they are exercising them as agents of you. But you can't have your agents use them and then try to use them yourself.","When selecting a policy, it gives two options of either limit the right or full right. Why can't we just sue someone individually and cut out the insurance as a middle man. Could we not delegate them that right?",Related,">They aren't ""limiting your rights"", they are exercising them as agents of you.  So if you let them do that on your behalf, you can't sue them for pain and suffering?"
3020,ELI5: Why do car insurance companies charge you more to retain your full right to sue someone?,"Because if you delegate your right to sue for pain and suffering to them, they can negotiate a settlement which is higher than if you did not. The opposing party is likely to cough up more money to the insurance company if you let them do that on your behalf, and if they did it already then you can't turn around and sue again.  They aren't ""limiting your rights"", they are exercising them as agents of you. But you can't have your agents use them and then try to use them yourself.","When selecting a policy, it gives two options of either limit the right or full right. Why can't we just sue someone individually and cut out the insurance as a middle man. Could we not delegate them that right?",Related,"So if you let them do it on your behalf, you can sue them for pain and suffering?"
3020,ELI5: Why do car insurance companies charge you more to retain your full right to sue someone?,"Because if you delegate your right to sue for pain and suffering to them, they can negotiate a settlement which is higher than if you did not. The opposing party is likely to cough up more money to the insurance company if you let them do that on your behalf, and if they did it already then you can't turn around and sue again.  They aren't ""limiting your rights"", they are exercising them as agents of you. But you can't have your agents use them and then try to use them yourself.","When selecting a policy, it gives two options of either limit the right or full right. Why can't we just sue someone individually and cut out the insurance as a middle man. Could we not delegate them that right?",Related,Is there a reason why a person can't sue their own insurance company for negligence?
3020,ELI5: Why do car insurance companies charge you more to retain your full right to sue someone?,"Because if you delegate your right to sue for pain and suffering to them, they can negotiate a settlement which is higher than if you did not. The opposing party is likely to cough up more money to the insurance company if you let them do that on your behalf, and if they did it already then you can't turn around and sue again.  They aren't ""limiting your rights"", they are exercising them as agents of you. But you can't have your agents use them and then try to use them yourself.","When selecting a policy, it gives two options of either limit the right or full right. Why can't we just sue someone individually and cut out the insurance as a middle man. Could we not delegate them that right?",Related,Why would they want to do that?
3021,"ELI5: What about Coca-Cola is so hard to replicate? The flavor of lemon-lime, grape, orange, etc sodas seem pretty consistent. But off brand cola is noticeably just not as good.","TL;DR: It's hard to come up with with an exact copy of food and it's easier for companies to create something that is close enough and sells.  So, a recipe is a list of ingredients and the ratios of those ingredients to each other plus a process of how to combine those ingredients.   In order to backwards engineer a food or beverage, you'd need to determine all of the ingredients used and their ratios plus the process.   There are ways to analyze a substance to figure out what's in it.  However, it's cheaper for a company to create a recipe that's close enough to what they are mimicking.   The ingredients are a closely guarded trade secret with only a few people in the company who actually know the recipe.    Even if someone were to figure out the ingredients and their ratios, the process of how the soda is made is also a trade secret.    The process is just as important as the ingredients. A steak cooked on the grill is going to taste very different than a steak that's been boiled.  Edit: grammar","Hold up, can't I just go and get a job in the manufacturing department of a coke factory and learn the process first hand? What's to stop me leaking that process online? And why hasn't someone done it already?",Related,">In order to reverse engineer a food or beverage, you'd need to determine all the ingredients used and their ratios plus the process.  So a recipe is a list of ingredients and the ratios of those ingredients to each other plus a process of how to combine those ingredients.   How do you reverse engineer that process?"
3021,"ELI5: What about Coca-Cola is so hard to replicate? The flavor of lemon-lime, grape, orange, etc sodas seem pretty consistent. But off brand cola is noticeably just not as good.","TL;DR: It's hard to come up with with an exact copy of food and it's easier for companies to create something that is close enough and sells.  So, a recipe is a list of ingredients and the ratios of those ingredients to each other plus a process of how to combine those ingredients.   In order to backwards engineer a food or beverage, you'd need to determine all of the ingredients used and their ratios plus the process.   There are ways to analyze a substance to figure out what's in it.  However, it's cheaper for a company to create a recipe that's close enough to what they are mimicking.   The ingredients are a closely guarded trade secret with only a few people in the company who actually know the recipe.    Even if someone were to figure out the ingredients and their ratios, the process of how the soda is made is also a trade secret.    The process is just as important as the ingredients. A steak cooked on the grill is going to taste very different than a steak that's been boiled.  Edit: grammar","Hold up, can't I just go and get a job in the manufacturing department of a coke factory and learn the process first hand? What's to stop me leaking that process online? And why hasn't someone done it already?",Related,Can you explain the process of making Coca-Cola?
3021,"ELI5: What about Coca-Cola is so hard to replicate? The flavor of lemon-lime, grape, orange, etc sodas seem pretty consistent. But off brand cola is noticeably just not as good.","TL;DR: It's hard to come up with with an exact copy of food and it's easier for companies to create something that is close enough and sells.  So, a recipe is a list of ingredients and the ratios of those ingredients to each other plus a process of how to combine those ingredients.   In order to backwards engineer a food or beverage, you'd need to determine all of the ingredients used and their ratios plus the process.   There are ways to analyze a substance to figure out what's in it.  However, it's cheaper for a company to create a recipe that's close enough to what they are mimicking.   The ingredients are a closely guarded trade secret with only a few people in the company who actually know the recipe.    Even if someone were to figure out the ingredients and their ratios, the process of how the soda is made is also a trade secret.    The process is just as important as the ingredients. A steak cooked on the grill is going to taste very different than a steak that's been boiled.  Edit: grammar","Hold up, can't I just go and get a job in the manufacturing department of a coke factory and learn the process first hand? What's to stop me leaking that process online? And why hasn't someone done it already?",Related,Thanks for your answer!    But how do they know what the process is?   Is it because they don't have any employees that know it?
3021,"ELI5: What about Coca-Cola is so hard to replicate? The flavor of lemon-lime, grape, orange, etc sodas seem pretty consistent. But off brand cola is noticeably just not as good.","TL;DR: It's hard to come up with with an exact copy of food and it's easier for companies to create something that is close enough and sells.  So, a recipe is a list of ingredients and the ratios of those ingredients to each other plus a process of how to combine those ingredients.   In order to backwards engineer a food or beverage, you'd need to determine all of the ingredients used and their ratios plus the process.   There are ways to analyze a substance to figure out what's in it.  However, it's cheaper for a company to create a recipe that's close enough to what they are mimicking.   The ingredients are a closely guarded trade secret with only a few people in the company who actually know the recipe.    Even if someone were to figure out the ingredients and their ratios, the process of how the soda is made is also a trade secret.    The process is just as important as the ingredients. A steak cooked on the grill is going to taste very different than a steak that's been boiled.  Edit: grammar","Hold up, can't I just go and get a job in the manufacturing department of a coke factory and learn the process first hand? What's to stop me leaking that process online? And why hasn't someone done it already?",Related,What about a recipe that's not closely guarded?
3022,ELI5: how is personal pronunciation formed?,"Because you have probably heard different people speaking with different accents.  This may be from family, friends, neighbours, strangers in the street, people in movies.  Depending on where you live, this could be just a few, or many different accents.   You have both decided, maybe without realizing it, to pick a certain accent, for certain sounds.  I would guess that your basic accent “on a base level” is the same as the other people in your family and neighbourhood. You might deviate slightly for certain sounds, which is where your personal choice comes in.  But then there are a few words, like “scone”, which none of us seem to agree on how to pronounce.  2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?",">2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?  Or, indeed, with [spoon](https://forvo.com/word/stone_of_scone/)?",Related,"I think I phrased my question poorly. I meant, how do you know how to pronounce a word?"
3022,ELI5: how is personal pronunciation formed?,"Because you have probably heard different people speaking with different accents.  This may be from family, friends, neighbours, strangers in the street, people in movies.  Depending on where you live, this could be just a few, or many different accents.   You have both decided, maybe without realizing it, to pick a certain accent, for certain sounds.  I would guess that your basic accent “on a base level” is the same as the other people in your family and neighbourhood. You might deviate slightly for certain sounds, which is where your personal choice comes in.  But then there are a few words, like “scone”, which none of us seem to agree on how to pronounce.  2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?",">2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?  Or, indeed, with [spoon](https://forvo.com/word/stone_of_scone/)?",Related,How do you pronounce scone?
3022,ELI5: how is personal pronunciation formed?,"Because you have probably heard different people speaking with different accents.  This may be from family, friends, neighbours, strangers in the street, people in movies.  Depending on where you live, this could be just a few, or many different accents.   You have both decided, maybe without realizing it, to pick a certain accent, for certain sounds.  I would guess that your basic accent “on a base level” is the same as the other people in your family and neighbourhood. You might deviate slightly for certain sounds, which is where your personal choice comes in.  But then there are a few words, like “scone”, which none of us seem to agree on how to pronounce.  2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?",">2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?  Or, indeed, with [spoon](https://forvo.com/word/stone_of_scone/)?",Related,">This may be from family, friends, strangers in the street   I've heard different people speaking with different accents.  But I've never heard anyone say ""Cone"" or ""Coffee"" in the same way.    Do you know why?   Because I've only heard one person say ""cone"" in this context.  And it's not like I'm in the middle of a country where everyone speaks with a different accent.  It's not as if I'm speaking to a complete stranger.  I'm just speaking to someone I've just never heard before."
3022,ELI5: how is personal pronunciation formed?,"Because you have probably heard different people speaking with different accents.  This may be from family, friends, neighbours, strangers in the street, people in movies.  Depending on where you live, this could be just a few, or many different accents.   You have both decided, maybe without realizing it, to pick a certain accent, for certain sounds.  I would guess that your basic accent “on a base level” is the same as the other people in your family and neighbourhood. You might deviate slightly for certain sounds, which is where your personal choice comes in.  But then there are a few words, like “scone”, which none of us seem to agree on how to pronounce.  2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?",">2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?  Or, indeed, with [spoon](https://forvo.com/word/stone_of_scone/)?",Related,But how do you know which accent is your own?
3022,ELI5: how is personal pronunciation formed?,"Because you have probably heard different people speaking with different accents.  This may be from family, friends, neighbours, strangers in the street, people in movies.  Depending on where you live, this could be just a few, or many different accents.   You have both decided, maybe without realizing it, to pick a certain accent, for certain sounds.  I would guess that your basic accent “on a base level” is the same as the other people in your family and neighbourhood. You might deviate slightly for certain sounds, which is where your personal choice comes in.  But then there are a few words, like “scone”, which none of us seem to agree on how to pronounce.  2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?",">2 people with identical accents might argue over how to pronounce scone - does it rhyme with cone or gone?  Or, indeed, with [spoon](https://forvo.com/word/stone_of_scone/)?",Related,Is it possible to have a very basic accent on a base level?
3023,"ELI5: Why are symptoms of a cold (sore throat, runny nose, just general crap feeling) worse first when you wake up compared with later in the day?","Our bodies produce a hormone called cortisol throughout the day. When we sleep, this production decreases significantly. Cortisol is a steroid and if you've ever taken a steroid you know they can give you a big boost to your well being. Because the production has decreased, your immune system is left to fight off infection without this natural boost hence why you feel like crap through the night among other factors. Its the same reason why a sunburn hurts so much at night; less steroid = more pain.","Does the same hold true in places (e.g., Alaska) that have periods where there is little to no night time? Does sunlight control cortisol production or is it just part of circadian rhythm?",Related,Why is cortisol higher in the morning and lower in the afternoon?
3023,"ELI5: Why are symptoms of a cold (sore throat, runny nose, just general crap feeling) worse first when you wake up compared with later in the day?","Our bodies produce a hormone called cortisol throughout the day. When we sleep, this production decreases significantly. Cortisol is a steroid and if you've ever taken a steroid you know they can give you a big boost to your well being. Because the production has decreased, your immune system is left to fight off infection without this natural boost hence why you feel like crap through the night among other factors. Its the same reason why a sunburn hurts so much at night; less steroid = more pain.","Does the same hold true in places (e.g., Alaska) that have periods where there is little to no night time? Does sunlight control cortisol production or is it just part of circadian rhythm?",Related,">Our bodies produce a hormone called cortisol throughout the day. When we sleep, this production decreases significantly.    This is why we feel tired and sick at night.  Why does this?   Is it because we are not producing enough cortisol?"
3023,"ELI5: Why are symptoms of a cold (sore throat, runny nose, just general crap feeling) worse first when you wake up compared with later in the day?","Our bodies produce a hormone called cortisol throughout the day. When we sleep, this production decreases significantly. Cortisol is a steroid and if you've ever taken a steroid you know they can give you a big boost to your well being. Because the production has decreased, your immune system is left to fight off infection without this natural boost hence why you feel like crap through the night among other factors. Its the same reason why a sunburn hurts so much at night; less steroid = more pain.","Does the same hold true in places (e.g., Alaska) that have periods where there is little to no night time? Does sunlight control cortisol production or is it just part of circadian rhythm?",Related,"So if I take a steroid every day, I'll feel better at night?"
