id,question,answer,follow-up,relation,generated_follow_up
3430,"eli5 Is it correct to think of events happening on the far side of the universe or in a different galaxy as occurring ""at the same time""?","Depends on what you mean by time.  But if something happens somewhere, where it can not interact with us (the observer) then in all practical purposes it didn't happen at all.  But time is a tricky thing, because it is and isn't. It is a thing that exists between things that exist. If you have an empty cube with absolutely nothing in it, no particles no interacting forces, there is no time in it. Time exists between two things that interact.   For an observer to say that something has happened, it can only measure it from it's perspective so time comes in to existence from our perspective. If it can't interact with us or we can't observe it, the time starts existing in practical sense. Yes it can exist between other things, but only thing that matters is the observer and the other thing. Even if there isn't a direct link to observe or for interaction, there can be indirect thing, in which case time comes in to existence through the chain that leads all to way to the even itself.   I don't know if it makes it any easier, but stuff like this becomes way easier to understand when you accept the fact that time is not a thing, while also being a thing. Time is a thing between things, it can not exist by itself. You can not tell time from a still image, but you can tell time from two images, as in you can say that time has happened because things have changed.  But in short. If there is no observation or interaction, whatever just happened might as well not have ever existed.",When you hide an item from infants sight - in their minds it ceased to exist. Only later we learn that things we don't see can still exist. But maybe its the infants who are right?,Slightly Related,"> But in short. If there is no observation or interaction, whatever just happened might as well not have ever existed.<QUS>  I don't know if it makes it any easier to understand when you accept the fact that time is not a thing, while also being a thing.   I think I phrased my question poorly. I meant that time exists between two things that interact. Is that correct?"
3430,"eli5 Is it correct to think of events happening on the far side of the universe or in a different galaxy as occurring ""at the same time""?","Depends on what you mean by time.  But if something happens somewhere, where it can not interact with us (the observer) then in all practical purposes it didn't happen at all.  But time is a tricky thing, because it is and isn't. It is a thing that exists between things that exist. If you have an empty cube with absolutely nothing in it, no particles no interacting forces, there is no time in it. Time exists between two things that interact.   For an observer to say that something has happened, it can only measure it from it's perspective so time comes in to existence from our perspective. If it can't interact with us or we can't observe it, the time starts existing in practical sense. Yes it can exist between other things, but only thing that matters is the observer and the other thing. Even if there isn't a direct link to observe or for interaction, there can be indirect thing, in which case time comes in to existence through the chain that leads all to way to the even itself.   I don't know if it makes it any easier, but stuff like this becomes way easier to understand when you accept the fact that time is not a thing, while also being a thing. Time is a thing between things, it can not exist by itself. You can not tell time from a still image, but you can tell time from two images, as in you can say that time has happened because things have changed.  But in short. If there is no observation or interaction, whatever just happened might as well not have ever existed.",When you hide an item from infants sight - in their minds it ceased to exist. Only later we learn that things we don't see can still exist. But maybe its the infants who are right?,Slightly Related,"Is it correct to think of events happening on the far side of the universe or in a different galaxy as occurring ""at the same time""?"
3430,"eli5 Is it correct to think of events happening on the far side of the universe or in a different galaxy as occurring ""at the same time""?","Depends on what you mean by time.  But if something happens somewhere, where it can not interact with us (the observer) then in all practical purposes it didn't happen at all.  But time is a tricky thing, because it is and isn't. It is a thing that exists between things that exist. If you have an empty cube with absolutely nothing in it, no particles no interacting forces, there is no time in it. Time exists between two things that interact.   For an observer to say that something has happened, it can only measure it from it's perspective so time comes in to existence from our perspective. If it can't interact with us or we can't observe it, the time starts existing in practical sense. Yes it can exist between other things, but only thing that matters is the observer and the other thing. Even if there isn't a direct link to observe or for interaction, there can be indirect thing, in which case time comes in to existence through the chain that leads all to way to the even itself.   I don't know if it makes it any easier, but stuff like this becomes way easier to understand when you accept the fact that time is not a thing, while also being a thing. Time is a thing between things, it can not exist by itself. You can not tell time from a still image, but you can tell time from two images, as in you can say that time has happened because things have changed.  But in short. If there is no observation or interaction, whatever just happened might as well not have ever existed.",When you hide an item from infants sight - in their minds it ceased to exist. Only later we learn that things we don't see can still exist. But maybe its the infants who are right?,Slightly Related,"Thanks for the answer!  I was stuck at the end of the sentence, trying to understand what you mean by time being between things. Is it correct to think of events happening on the far side of the universe or in a different galaxy as occurring ""at the same time""?"
3431,ELI5 Why do freshly washed sheets feel so much better? Is there really so much dirt and oil on them pre-wash that it makes a difference or is it just psychosomatic?,"Bedding needs to be cleaned way more often than people think. It is disgusting. Oil, dead skin, sweat, dirt....ugh so much yuck. I wash mine every few days but my god people at least once a week! Lol  Edit: spelling","Once every few days?! How do you summon the energy, I'm at about once a month at my best",Related,I wash my sheets every few days but my god people at least once a week! Lol  Edit: spelling error
3431,ELI5 Why do freshly washed sheets feel so much better? Is there really so much dirt and oil on them pre-wash that it makes a difference or is it just psychosomatic?,"Bedding needs to be cleaned way more often than people think. It is disgusting. Oil, dead skin, sweat, dirt....ugh so much yuck. I wash mine every few days but my god people at least once a week! Lol  Edit: spelling","Once every few days?! How do you summon the energy, I'm at about once a month at my best",Related,>Bedding needs to be cleaned way more often than people think.  I wash mine every few days but my god people at least once a week! Lol  Edit: spelling error
3431,ELI5 Why do freshly washed sheets feel so much better? Is there really so much dirt and oil on them pre-wash that it makes a difference or is it just psychosomatic?,"Bedding needs to be cleaned way more often than people think. It is disgusting. Oil, dead skin, sweat, dirt....ugh so much yuck. I wash mine every few days but my god people at least once a week! Lol  Edit: spelling","Once every few days?! How do you summon the energy, I'm at about once a month at my best",Related,But why do they feel so much better after they're washed?
3432,ELI5: How Does One Data Mine?,"Sometimes, there is more included in the game files than is used in the game.  If, say, a new character was going to be added to the game, that character's art might be packed into the game to get ready for their release even when they're not actually visible in the game yet.  ""Data mining"" is just digging through the game files and looking for interesting things like that.","Interesting, thanks! Is it possible to do this with a console game or only PC games?",Related,">Sometimes there is more included in the game files than is used in the video game.    For example, if a game is going to be developed using assets from a previous game, how does it know that it's not going to use those assets in the final product?"
3432,ELI5: How Does One Data Mine?,"Sometimes, there is more included in the game files than is used in the game.  If, say, a new character was going to be added to the game, that character's art might be packed into the game to get ready for their release even when they're not actually visible in the game yet.  ""Data mining"" is just digging through the game files and looking for interesting things like that.","Interesting, thanks! Is it possible to do this with a console game or only PC games?",Related,What about prequels?
3432,ELI5: How Does One Data Mine?,"Sometimes, there is more included in the game files than is used in the game.  If, say, a new character was going to be added to the game, that character's art might be packed into the game to get ready for their release even when they're not actually visible in the game yet.  ""Data mining"" is just digging through the game files and looking for interesting things like that.","Interesting, thanks! Is it possible to do this with a console game or only PC games?",Related,"That's interesting. So if I'm going to data mine, I can't just open up a file and look for stuff that's already there?"
3432,ELI5: How Does One Data Mine?,"Sometimes, there is more included in the game files than is used in the game.  If, say, a new character was going to be added to the game, that character's art might be packed into the game to get ready for their release even when they're not actually visible in the game yet.  ""Data mining"" is just digging through the game files and looking for interesting things like that.","Interesting, thanks! Is it possible to do this with a console game or only PC games?",Related,Is there a way to reverse engineer data?
