id,question,answer,follow-up,relation,generated_follow_up
3160,ELI5: What happens when there's too much honey in a bee hive but there's no one to collect it?,"They call this condition ""honeybound""  Queens need open cells to lay eggs... If a colony becomes too cramped in their hive they will create a new set of queens and all the oldest bees and the old queen fly away to start a new hive in some other new space.. the young bees remain behind taking care of the new queens and new baby bees... the new queens have fatal duels until only one remains... typically if the first queen to emerge is healthy she will be allowed to go kill the other queens  before they escape their cocoons... if the best queen is slow to emerge workers will protect that area from a lesser but quicker to emerge queen who would certainly eliminate that better competition given the opportunity.  If the space is extremely cramped or the colony exceptionally populous, they may also send a couple more swarms with newly emerged queens rather than having them duel down to one...  Ideally the best new queen takes the original colony... the old queen starts up a new hive elsewhere... if they're especially fortunate 2-3 minor swarms with new queens also begin anew.  Those minor swarms do not have great odds of survival but sometimes nature finds a way.  Update: thanks so much for all the gifts and goofy comments you all made my day = )  I've only been a bee keeper for a single season, but I take that responsibility seriously so I've tried my best to learn as much as I can so I can be a proper steward of my lil beebies.  I wouldn't call myself an expert by any means but I tell myself to learn like I'll live forever and serve like there's no tomorrow. I try to spend at least a little chunk of time learning more about bees everyday! They're fascinating and I'm a biologist so it's really a joy to learn all about them!  I'd like to encourage anyone and everyone who isn't allergic to work with bees and learn about them and help local bee keeper or become one yourself!  They're marvelous creatures and truly altruistic... working with them has been extremely rewarding and fulfilling... the hardest part is waiting for winter to pass.  As for how the bees select their favored queen? I guess that's one of their secrets, I only know about it because I've seen the way some workers guard their favorite unopened queen cell. I could scratch up a few paragraphs of ideas about factors that go into it but I'm already rambling hahaha... likely there is a lot to it.  Thanks again guys support local bee keepers and get your hands in the mix, most bee keepers are old timers and the industry needs more youthful energy and innovation!","How do the workers know which one is the ""best"" queen?",Slightly Related,What are some strategies used by bee keepers to ensure the safety of their bees during periods of high levels of honey production?
3160,ELI5: What happens when there's too much honey in a bee hive but there's no one to collect it?,"They call this condition ""honeybound""  Queens need open cells to lay eggs... If a colony becomes too cramped in their hive they will create a new set of queens and all the oldest bees and the old queen fly away to start a new hive in some other new space.. the young bees remain behind taking care of the new queens and new baby bees... the new queens have fatal duels until only one remains... typically if the first queen to emerge is healthy she will be allowed to go kill the other queens  before they escape their cocoons... if the best queen is slow to emerge workers will protect that area from a lesser but quicker to emerge queen who would certainly eliminate that better competition given the opportunity.  If the space is extremely cramped or the colony exceptionally populous, they may also send a couple more swarms with newly emerged queens rather than having them duel down to one...  Ideally the best new queen takes the original colony... the old queen starts up a new hive elsewhere... if they're especially fortunate 2-3 minor swarms with new queens also begin anew.  Those minor swarms do not have great odds of survival but sometimes nature finds a way.  Update: thanks so much for all the gifts and goofy comments you all made my day = )  I've only been a bee keeper for a single season, but I take that responsibility seriously so I've tried my best to learn as much as I can so I can be a proper steward of my lil beebies.  I wouldn't call myself an expert by any means but I tell myself to learn like I'll live forever and serve like there's no tomorrow. I try to spend at least a little chunk of time learning more about bees everyday! They're fascinating and I'm a biologist so it's really a joy to learn all about them!  I'd like to encourage anyone and everyone who isn't allergic to work with bees and learn about them and help local bee keeper or become one yourself!  They're marvelous creatures and truly altruistic... working with them has been extremely rewarding and fulfilling... the hardest part is waiting for winter to pass.  As for how the bees select their favored queen? I guess that's one of their secrets, I only know about it because I've seen the way some workers guard their favorite unopened queen cell. I could scratch up a few paragraphs of ideas about factors that go into it but I'm already rambling hahaha... likely there is a lot to it.  Thanks again guys support local bee keepers and get your hands in the mix, most bee keepers are old timers and the industry needs more youthful energy and innovation!","How do the workers know which one is the ""best"" queen?",Slightly Related,Can you explain the process of colony decimation in more detail?
3160,ELI5: What happens when there's too much honey in a bee hive but there's no one to collect it?,"They call this condition ""honeybound""  Queens need open cells to lay eggs... If a colony becomes too cramped in their hive they will create a new set of queens and all the oldest bees and the old queen fly away to start a new hive in some other new space.. the young bees remain behind taking care of the new queens and new baby bees... the new queens have fatal duels until only one remains... typically if the first queen to emerge is healthy she will be allowed to go kill the other queens  before they escape their cocoons... if the best queen is slow to emerge workers will protect that area from a lesser but quicker to emerge queen who would certainly eliminate that better competition given the opportunity.  If the space is extremely cramped or the colony exceptionally populous, they may also send a couple more swarms with newly emerged queens rather than having them duel down to one...  Ideally the best new queen takes the original colony... the old queen starts up a new hive elsewhere... if they're especially fortunate 2-3 minor swarms with new queens also begin anew.  Those minor swarms do not have great odds of survival but sometimes nature finds a way.  Update: thanks so much for all the gifts and goofy comments you all made my day = )  I've only been a bee keeper for a single season, but I take that responsibility seriously so I've tried my best to learn as much as I can so I can be a proper steward of my lil beebies.  I wouldn't call myself an expert by any means but I tell myself to learn like I'll live forever and serve like there's no tomorrow. I try to spend at least a little chunk of time learning more about bees everyday! They're fascinating and I'm a biologist so it's really a joy to learn all about them!  I'd like to encourage anyone and everyone who isn't allergic to work with bees and learn about them and help local bee keeper or become one yourself!  They're marvelous creatures and truly altruistic... working with them has been extremely rewarding and fulfilling... the hardest part is waiting for winter to pass.  As for how the bees select their favored queen? I guess that's one of their secrets, I only know about it because I've seen the way some workers guard their favorite unopened queen cell. I could scratch up a few paragraphs of ideas about factors that go into it but I'm already rambling hahaha... likely there is a lot to it.  Thanks again guys support local bee keepers and get your hands in the mix, most bee keepers are old timers and the industry needs more youthful energy and innovation!","How do the workers know which one is the ""best"" queen?",Slightly Related,Why might workers guard their favorite unopened queen cell?
3160,ELI5: What happens when there's too much honey in a bee hive but there's no one to collect it?,"They call this condition ""honeybound""  Queens need open cells to lay eggs... If a colony becomes too cramped in their hive they will create a new set of queens and all the oldest bees and the old queen fly away to start a new hive in some other new space.. the young bees remain behind taking care of the new queens and new baby bees... the new queens have fatal duels until only one remains... typically if the first queen to emerge is healthy she will be allowed to go kill the other queens  before they escape their cocoons... if the best queen is slow to emerge workers will protect that area from a lesser but quicker to emerge queen who would certainly eliminate that better competition given the opportunity.  If the space is extremely cramped or the colony exceptionally populous, they may also send a couple more swarms with newly emerged queens rather than having them duel down to one...  Ideally the best new queen takes the original colony... the old queen starts up a new hive elsewhere... if they're especially fortunate 2-3 minor swarms with new queens also begin anew.  Those minor swarms do not have great odds of survival but sometimes nature finds a way.  Update: thanks so much for all the gifts and goofy comments you all made my day = )  I've only been a bee keeper for a single season, but I take that responsibility seriously so I've tried my best to learn as much as I can so I can be a proper steward of my lil beebies.  I wouldn't call myself an expert by any means but I tell myself to learn like I'll live forever and serve like there's no tomorrow. I try to spend at least a little chunk of time learning more about bees everyday! They're fascinating and I'm a biologist so it's really a joy to learn all about them!  I'd like to encourage anyone and everyone who isn't allergic to work with bees and learn about them and help local bee keeper or become one yourself!  They're marvelous creatures and truly altruistic... working with them has been extremely rewarding and fulfilling... the hardest part is waiting for winter to pass.  As for how the bees select their favored queen? I guess that's one of their secrets, I only know about it because I've seen the way some workers guard their favorite unopened queen cell. I could scratch up a few paragraphs of ideas about factors that go into it but I'm already rambling hahaha... likely there is a lot to it.  Thanks again guys support local bee keepers and get your hands in the mix, most bee keepers are old timers and the industry needs more youthful energy and innovation!","How do the workers know which one is the ""best"" queen?",Slightly Related,How do bees manage the influx of honey into their hive?
3161,ELI5: How come my short-sightedness affects reflections?,"Because it is only reflecting the light, the mirrors ""insides"" are your room technically, with all the distances thatbare in there.","But how can it be at those distances? A mirror doesn’t actually have depth, so the light that’s reaching my eye can’t be any closer or further away than the mirror itself right?",Related,How does short-sightedness affect the reflection of light on glass surfaces?
3161,ELI5: How come my short-sightedness affects reflections?,"Because it is only reflecting the light, the mirrors ""insides"" are your room technically, with all the distances thatbare in there.","But how can it be at those distances? A mirror doesn’t actually have depth, so the light that’s reaching my eye can’t be any closer or further away than the mirror itself right?",Related,What are the specific wavelengths of light that reflect back from the short-sightedness of individuals?
3161,ELI5: How come my short-sightedness affects reflections?,"Because it is only reflecting the light, the mirrors ""insides"" are your room technically, with all the distances thatbare in there.","But how can it be at those distances? A mirror doesn’t actually have depth, so the light that’s reaching my eye can’t be any closer or further away than the mirror itself right?",Related,Can you explain how reflections from different surfaces affect the overall appearance of a room?
3162,Eli5. Why can we only see one face of the moon?,"Because the Moon is ""tidally locked"" to the Earth, which means it rotates at the same rate it orbits the planet--e.g. it takes around 28 days to make a full orbit, and takes 28 days to make a full rotation on its axis. Since these two are the same most of the same face is always towards us. (There is a small wobble due to the Moon's orbit not being perfectly circular, so it slows down and speeds up in its orbit, allowing little bits of extra surface to be seen at the edges).",Did this happen by chance or is there something special about the arrangement of Earth and the Moon?,Related,What is the significance of the Earth-Moon L2 Lagrange point system in the Moon's orbit?
3162,Eli5. Why can we only see one face of the moon?,"Because the Moon is ""tidally locked"" to the Earth, which means it rotates at the same rate it orbits the planet--e.g. it takes around 28 days to make a full orbit, and takes 28 days to make a full rotation on its axis. Since these two are the same most of the same face is always towards us. (There is a small wobble due to the Moon's orbit not being perfectly circular, so it slows down and speeds up in its orbit, allowing little bits of extra surface to be seen at the edges).",Did this happen by chance or is there something special about the arrangement of Earth and the Moon?,Related,How does the Earth's atmosphere affect the visibility of the moon's face?
3162,Eli5. Why can we only see one face of the moon?,"Because the Moon is ""tidally locked"" to the Earth, which means it rotates at the same rate it orbits the planet--e.g. it takes around 28 days to make a full orbit, and takes 28 days to make a full rotation on its axis. Since these two are the same most of the same face is always towards us. (There is a small wobble due to the Moon's orbit not being perfectly circular, so it slows down and speeds up in its orbit, allowing little bits of extra surface to be seen at the edges).",Did this happen by chance or is there something special about the arrangement of Earth and the Moon?,Related,"Can you explain the concept of ""vortices"" on the moon's surface?"
