id,question,answer,follow-up,relation,generated_follow_up
3070,ELI5: How can you convert liabilities to equity?,"There are two primary ways for a company to raise money: taking on liabilities (selling bonds or taking other loans) and selling equity in the company (stock).  You are correct, if a company has $1 million in bonds issued or loans taken, they are in $1 million of debt. However, they can create a stock offering for investors to buy equity in the company for $1 million. Then they can take the $1 million generated from the sale of stock and use it to pay off their liabilities. Thus, turning liability into equity.","Oh ok I see, makes sense now. So essentially there will be more shareholders and thus more equity, but the liabilities would still have to be paid in the long run. Why is this conversion usually seen as a good thing?",Related,What are the benefits of using a combination of equity and bonds to raise money?
3070,ELI5: How can you convert liabilities to equity?,"There are two primary ways for a company to raise money: taking on liabilities (selling bonds or taking other loans) and selling equity in the company (stock).  You are correct, if a company has $1 million in bonds issued or loans taken, they are in $1 million of debt. However, they can create a stock offering for investors to buy equity in the company for $1 million. Then they can take the $1 million generated from the sale of stock and use it to pay off their liabilities. Thus, turning liability into equity.","Oh ok I see, makes sense now. So essentially there will be more shareholders and thus more equity, but the liabilities would still have to be paid in the long run. Why is this conversion usually seen as a good thing?",Related,How can a company use a stock offering to raise capital?
3070,ELI5: How can you convert liabilities to equity?,"There are two primary ways for a company to raise money: taking on liabilities (selling bonds or taking other loans) and selling equity in the company (stock).  You are correct, if a company has $1 million in bonds issued or loans taken, they are in $1 million of debt. However, they can create a stock offering for investors to buy equity in the company for $1 million. Then they can take the $1 million generated from the sale of stock and use it to pay off their liabilities. Thus, turning liability into equity.","Oh ok I see, makes sense now. So essentially there will be more shareholders and thus more equity, but the liabilities would still have to be paid in the long run. Why is this conversion usually seen as a good thing?",Related,"What is meant by a ""synergistic approach"" in the context of equity conversion?"
3070,ELI5: How can you convert liabilities to equity?,"There are two primary ways for a company to raise money: taking on liabilities (selling bonds or taking other loans) and selling equity in the company (stock).  You are correct, if a company has $1 million in bonds issued or loans taken, they are in $1 million of debt. However, they can create a stock offering for investors to buy equity in the company for $1 million. Then they can take the $1 million generated from the sale of stock and use it to pay off their liabilities. Thus, turning liability into equity.","Oh ok I see, makes sense now. So essentially there will be more shareholders and thus more equity, but the liabilities would still have to be paid in the long run. Why is this conversion usually seen as a good thing?",Related,In what ways can companies convert their current liabilities into new equity?
3070,ELI5: How can you convert liabilities to equity?,"There are two primary ways for a company to raise money: taking on liabilities (selling bonds or taking other loans) and selling equity in the company (stock).  You are correct, if a company has $1 million in bonds issued or loans taken, they are in $1 million of debt. However, they can create a stock offering for investors to buy equity in the company for $1 million. Then they can take the $1 million generated from the sale of stock and use it to pay off their liabilities. Thus, turning liability into equity.","Oh ok I see, makes sense now. So essentially there will be more shareholders and thus more equity, but the liabilities would still have to be paid in the long run. Why is this conversion usually seen as a good thing?",Related,Why might shareholders prefer holding shares rather than bonds?
3071,ELI5 : Why can’t homeless people just get a job?,"Wiki says that in 2009, 44% of homeless people did, in fact, have a job.   https://en.m.wikipedia.org/wiki/Homelessness_in_the_United_States#Improved_data  I expect that figure is even more depressing now. There isn't a single state in America where a minimum wage job at full time earns enough to live on.",I’m not from America so can I ask what’s the minimum wage there a month?,Related,What are the long-term impacts of relying on social welfare programs on homeless people?
3071,ELI5 : Why can’t homeless people just get a job?,"Wiki says that in 2009, 44% of homeless people did, in fact, have a job.   https://en.m.wikipedia.org/wiki/Homelessness_in_the_United_States#Improved_data  I expect that figure is even more depressing now. There isn't a single state in America where a minimum wage job at full time earns enough to live on.",I’m not from America so can I ask what’s the minimum wage there a month?,Related,Why is it difficult for homeless people to secure stable housing?
3071,ELI5 : Why can’t homeless people just get a job?,"Wiki says that in 2009, 44% of homeless people did, in fact, have a job.   https://en.m.wikipedia.org/wiki/Homelessness_in_the_United_States#Improved_data  I expect that figure is even more depressing now. There isn't a single state in America where a minimum wage job at full time earns enough to live on.",I’m not from America so can I ask what’s the minimum wage there a month?,Related,In what ways can temporary or part-time jobs help homeless people transition out of homelessness?
3072,ELI5: Why does water cause rust if rust is the oxidation of iron?,Redox chemistry is complicated. H2O results in hydroxide formation that reacts with Fe. Eventually that Fe hydroxide results in iron oxides.,Oh so the iron turns into iron hydroxide then iron oxide?,Strongly Related,What is the role of ferromagnetic compounds in the formation of rust?
3072,ELI5: Why does water cause rust if rust is the oxidation of iron?,Redox chemistry is complicated. H2O results in hydroxide formation that reacts with Fe. Eventually that Fe hydroxide results in iron oxides.,Oh so the iron turns into iron hydroxide then iron oxide?,Strongly Related,How do iron oxides form from hydroxide reactions?
