id,question,answer,follow-up,relation,generated_follow_up
3190,"ELI5: During a live televised sports match, how do they get the replay footage edited in so quickly?","I design control rooms and their replays systems, and its not quite as bad as one might think.  On large shows (if run properly) each replay op will have 4-6 camera inputs to watch, with one or two outputs.  Ops that have been working for a long time get used to the rhythm of the sport theyre working.  Cameras angles are arranged roughly the same way at every venue (partially cuz I do that too, and obviously we have guidelines), so you know the looks you have available.    Like others have mentioned, theres a certain adrenaline rush to having a show go well, and when a production crew is working well together the whole thing feels like a well practiced dance.",What a unique job. What career path led you into that?,Related,What are some common camera angles used in live sports broadcasts?
3190,"ELI5: During a live televised sports match, how do they get the replay footage edited in so quickly?","I design control rooms and their replays systems, and its not quite as bad as one might think.  On large shows (if run properly) each replay op will have 4-6 camera inputs to watch, with one or two outputs.  Ops that have been working for a long time get used to the rhythm of the sport theyre working.  Cameras angles are arranged roughly the same way at every venue (partially cuz I do that too, and obviously we have guidelines), so you know the looks you have available.    Like others have mentioned, theres a certain adrenaline rush to having a show go well, and when a production crew is working well together the whole thing feels like a well practiced dance.",What a unique job. What career path led you into that?,Related,How do replay operations coordinate with camera operators and audio engineers during a live sporting event?
3190,"ELI5: During a live televised sports match, how do they get the replay footage edited in so quickly?","I design control rooms and their replays systems, and its not quite as bad as one might think.  On large shows (if run properly) each replay op will have 4-6 camera inputs to watch, with one or two outputs.  Ops that have been working for a long time get used to the rhythm of the sport theyre working.  Cameras angles are arranged roughly the same way at every venue (partially cuz I do that too, and obviously we have guidelines), so you know the looks you have available.    Like others have mentioned, theres a certain adrenaline rush to having a show go well, and when a production crew is working well together the whole thing feels like a well practiced dance.",What a unique job. What career path led you into that?,Related,How do video editors coordinate with production teams to ensure that every angle is captured accurately?
3190,"ELI5: During a live televised sports match, how do they get the replay footage edited in so quickly?","I design control rooms and their replays systems, and its not quite as bad as one might think.  On large shows (if run properly) each replay op will have 4-6 camera inputs to watch, with one or two outputs.  Ops that have been working for a long time get used to the rhythm of the sport theyre working.  Cameras angles are arranged roughly the same way at every venue (partially cuz I do that too, and obviously we have guidelines), so you know the looks you have available.    Like others have mentioned, theres a certain adrenaline rush to having a show go well, and when a production crew is working well together the whole thing feels like a well practiced dance.",What a unique job. What career path led you into that?,Related,What role does the crew's familiarity with the sport play in the efficiency of the replay process?
3190,"ELI5: During a live televised sports match, how do they get the replay footage edited in so quickly?","I design control rooms and their replays systems, and its not quite as bad as one might think.  On large shows (if run properly) each replay op will have 4-6 camera inputs to watch, with one or two outputs.  Ops that have been working for a long time get used to the rhythm of the sport theyre working.  Cameras angles are arranged roughly the same way at every venue (partially cuz I do that too, and obviously we have guidelines), so you know the looks you have available.    Like others have mentioned, theres a certain adrenaline rush to having a show go well, and when a production crew is working well together the whole thing feels like a well practiced dance.",What a unique job. What career path led you into that?,Related,Can you explain how the compression process works during a live televised sports match?
3191,ELI5 - Do Dry Rocks Respond Differently Than Wet Rocks?,"The effects of moisture on rocks very much depends on the type of rock. If it's porous like sandstone or limestone then it will become denser from absorbing it and possibly explode if exposed to high heat.  In regards to brittleness, water has very little to do with it as it's based on the strength of the bond between particles in the stone. If there's water soluble minerals then it can definitely weaken it, but those are very rare since water likely had already been through it (at least on earth)  There is a slight effect that water can have on rocks that break concoidally (aka like glass). Water filling any voids in the stone can allow cracks to propagate more easily. This trick is used by flint knappers to make some rocks easier to work with when making arrow heads/knives","> In regards to brittleness, water has very little to do with it   I dunno, I think water often plays a significant role in how brittle rocks are or not. I get where you’re coming from — the intrinsic factor is to do with atomic bonding in the minerals which make up the rock, and (if sedimentary) the particular medium which cemented it during lithification.   Certain other factors of the environment that the rock finds itself in are also important though. Most obvious would be the pressure and temperature conditions: higher temperatures encourage many deformation and/or transport mechanisms on the atomic scale as they are essentially all temperature dependent (things like Coble creep, grain boundary diffusion, Nabarro–Herring creep, grain rotation etc) which are the ways that solid crystalline materials (like rock) can deform in a ductile manner without fracturing. Higher pressures help confine the rock in all directions, so it’s less likely to rupture/fracture. So as you go deeper in the crust, you get increases in both temperature and pressure until you get about 15 km down and you’re in the brittle-ductil transition zone. Much further and it will only be ductile deformation occurring, no fracturing at all.   The other important factor is water. You are right that water is not going to change the physical properties of the minerals themselves unless it’s a water soluble mineral (and thus gets eroded) or one which can take up water into its crystalline structure. Now, although water does not enter the crystalline structure of other minerals (which is the vast majority of minerals), it generally generally reduces the brittle strength as a result of adsorption: water as a pore fluid decreases the surface energy, promotes crack growth and stress corrosion *without the rock having to reach the critical stress points.*  Having said all that, the exact result of more water being present as a pore fluid will depend on all the factors combined — what is the type of stress and the rate of stress being applied? What are the temperature and pressure conditions? What type of rock is it and what is its overall porosity and permeability? Is the pore space evenly distributed or very heterogeneous? So it’s definitely not a straightforward question, but I think more often than not, the addition of water increases the amount of brittle deformation going on.",Strongly Related,What is the significance of the mineralogy of the rock's composition in determining its resilience to moisture?
3191,ELI5 - Do Dry Rocks Respond Differently Than Wet Rocks?,"The effects of moisture on rocks very much depends on the type of rock. If it's porous like sandstone or limestone then it will become denser from absorbing it and possibly explode if exposed to high heat.  In regards to brittleness, water has very little to do with it as it's based on the strength of the bond between particles in the stone. If there's water soluble minerals then it can definitely weaken it, but those are very rare since water likely had already been through it (at least on earth)  There is a slight effect that water can have on rocks that break concoidally (aka like glass). Water filling any voids in the stone can allow cracks to propagate more easily. This trick is used by flint knappers to make some rocks easier to work with when making arrow heads/knives","> In regards to brittleness, water has very little to do with it   I dunno, I think water often plays a significant role in how brittle rocks are or not. I get where you’re coming from — the intrinsic factor is to do with atomic bonding in the minerals which make up the rock, and (if sedimentary) the particular medium which cemented it during lithification.   Certain other factors of the environment that the rock finds itself in are also important though. Most obvious would be the pressure and temperature conditions: higher temperatures encourage many deformation and/or transport mechanisms on the atomic scale as they are essentially all temperature dependent (things like Coble creep, grain boundary diffusion, Nabarro–Herring creep, grain rotation etc) which are the ways that solid crystalline materials (like rock) can deform in a ductile manner without fracturing. Higher pressures help confine the rock in all directions, so it’s less likely to rupture/fracture. So as you go deeper in the crust, you get increases in both temperature and pressure until you get about 15 km down and you’re in the brittle-ductil transition zone. Much further and it will only be ductile deformation occurring, no fracturing at all.   The other important factor is water. You are right that water is not going to change the physical properties of the minerals themselves unless it’s a water soluble mineral (and thus gets eroded) or one which can take up water into its crystalline structure. Now, although water does not enter the crystalline structure of other minerals (which is the vast majority of minerals), it generally generally reduces the brittle strength as a result of adsorption: water as a pore fluid decreases the surface energy, promotes crack growth and stress corrosion *without the rock having to reach the critical stress points.*  Having said all that, the exact result of more water being present as a pore fluid will depend on all the factors combined — what is the type of stress and the rate of stress being applied? What are the temperature and pressure conditions? What type of rock is it and what is its overall porosity and permeability? Is the pore space evenly distributed or very heterogeneous? So it’s definitely not a straightforward question, but I think more often than not, the addition of water increases the amount of brittle deformation going on.",Strongly Related,What is the significance of the gyration in the stability of dry rock?
3191,ELI5 - Do Dry Rocks Respond Differently Than Wet Rocks?,"The effects of moisture on rocks very much depends on the type of rock. If it's porous like sandstone or limestone then it will become denser from absorbing it and possibly explode if exposed to high heat.  In regards to brittleness, water has very little to do with it as it's based on the strength of the bond between particles in the stone. If there's water soluble minerals then it can definitely weaken it, but those are very rare since water likely had already been through it (at least on earth)  There is a slight effect that water can have on rocks that break concoidally (aka like glass). Water filling any voids in the stone can allow cracks to propagate more easily. This trick is used by flint knappers to make some rocks easier to work with when making arrow heads/knives","> In regards to brittleness, water has very little to do with it   I dunno, I think water often plays a significant role in how brittle rocks are or not. I get where you’re coming from — the intrinsic factor is to do with atomic bonding in the minerals which make up the rock, and (if sedimentary) the particular medium which cemented it during lithification.   Certain other factors of the environment that the rock finds itself in are also important though. Most obvious would be the pressure and temperature conditions: higher temperatures encourage many deformation and/or transport mechanisms on the atomic scale as they are essentially all temperature dependent (things like Coble creep, grain boundary diffusion, Nabarro–Herring creep, grain rotation etc) which are the ways that solid crystalline materials (like rock) can deform in a ductile manner without fracturing. Higher pressures help confine the rock in all directions, so it’s less likely to rupture/fracture. So as you go deeper in the crust, you get increases in both temperature and pressure until you get about 15 km down and you’re in the brittle-ductil transition zone. Much further and it will only be ductile deformation occurring, no fracturing at all.   The other important factor is water. You are right that water is not going to change the physical properties of the minerals themselves unless it’s a water soluble mineral (and thus gets eroded) or one which can take up water into its crystalline structure. Now, although water does not enter the crystalline structure of other minerals (which is the vast majority of minerals), it generally generally reduces the brittle strength as a result of adsorption: water as a pore fluid decreases the surface energy, promotes crack growth and stress corrosion *without the rock having to reach the critical stress points.*  Having said all that, the exact result of more water being present as a pore fluid will depend on all the factors combined — what is the type of stress and the rate of stress being applied? What are the temperature and pressure conditions? What type of rock is it and what is its overall porosity and permeability? Is the pore space evenly distributed or very heterogeneous? So it’s definitely not a straightforward question, but I think more often than not, the addition of water increases the amount of brittle deformation going on.",Strongly Related,How does moisture affect the structural integrity of dry rocks?
3192,ELI5: why do we get headaches?,"It can be from trauma to the brain, dehydration, withdrawl, stress, and several other causes. If you're having headaches every day, you might have a migraine or a concussion. In either case, you should probably see a doctor.",What is actually happening in the head that makes us feel headaches?,Related,What are some common triggers for headaches?
3192,ELI5: why do we get headaches?,"It can be from trauma to the brain, dehydration, withdrawl, stress, and several other causes. If you're having headaches every day, you might have a migraine or a concussion. In either case, you should probably see a doctor.",What is actually happening in the head that makes us feel headaches?,Related,How can stress hormones like cortisol affect the brain?
