id,question,answer,follow-up,relation,generated_follow_up
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,What are some examples of human-readable text that bots can't read?
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,How do stop signs help in preventing human error on websites?
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,What role do visual cues play in distinguishing human-readable content from automated content?
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,Why is it important to ensure that the selection of images is consistent across different websites?
3050,"ELI5: How can choosing pictures of certain objects (stop signs, cross walks, cars, etc.) prove that you are not a robot on websites?","Because how bots select images on those questions can be detected as automated by the website. People tend to wander with their mouse, and can pretty easily tell the difference between a traffic light and a street light at first glance. Bots tend to be predictably mechanical in the choices they make.",But why haven't the bot makers made their software behave more like a human?,Related,How does the algorithm used by bots ensure the placement of stop signs and cross walks accurately?
3051,eli5: why are there 24 hours in a day?,"Well, the hour part is arbitrary. Essentially, it take one day for the earth to complete a single rotation on its axis. Ancient Egyptians used a base 12 number system, so they divided the day into 12 sections and the night into 12 sections giving us the 24 hour day. Presumably they did this at equinox, so everything came out even.",which came first? the minute or the hour or the day?,Related,What is the significance of the 12-hour day in ancient Egyptian numerals?
3051,eli5: why are there 24 hours in a day?,"Well, the hour part is arbitrary. Essentially, it take one day for the earth to complete a single rotation on its axis. Ancient Egyptians used a base 12 number system, so they divided the day into 12 sections and the night into 12 sections giving us the 24 hour day. Presumably they did this at equinox, so everything came out even.",which came first? the minute or the hour or the day?,Related,In what ways did ancient Egyptians synchronize their activities to ensure the Earth reached its zenith at the equinox?
3051,eli5: why are there 24 hours in a day?,"Well, the hour part is arbitrary. Essentially, it take one day for the earth to complete a single rotation on its axis. Ancient Egyptians used a base 12 number system, so they divided the day into 12 sections and the night into 12 sections giving us the 24 hour day. Presumably they did this at equinox, so everything came out even.",which came first? the minute or the hour or the day?,Related,Why was it important for ancient civilizations to keep the 24-hour system in place?
3051,eli5: why are there 24 hours in a day?,"Well, the hour part is arbitrary. Essentially, it take one day for the earth to complete a single rotation on its axis. Ancient Egyptians used a base 12 number system, so they divided the day into 12 sections and the night into 12 sections giving us the 24 hour day. Presumably they did this at equinox, so everything came out even.",which came first? the minute or the hour or the day?,Related,What are the primary benefits of using a sundial system for determining the hours of the day?
3052,ELi5: Can plants be “overweight” if they produce too much food in the similar fashion to how animals gain weight if they eat too much food?,"Plants can get overloaded with fruits. In a year with plenty of water and sunshine, they can produce so many fruits that weigh itself down, which end up bending or snapping their branches.  Other plants can grow too big for their environments. A side branch growing towards sunshine may overextend and can break when stressed in wind or when covered with snow.",">	Plants can get overloaded with fruits. In a year with plenty of water and sunshine, they can produce so many fruits that weigh itself down, which end up bending or snapping their branches.   I know this is pretty common for young cultivated fruit trees, but does it happen with wild fruit trees too?",Related,What are some examples of plant tissues that can become overstretched or weak if they produce too much food?
