id,question,answer,follow-up,relation,generated_follow_up
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,"What is meant by ""fingerprinting"" in the context of PGP signatures?"
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,What are some examples of secure networks that rely on PGP signatures for authentication?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,What are the benefits of using multiple servers for secure communication?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,How do smart contracts work to secure online communication?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,How does PGP help in preventing spam on forums?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,Why is it important to secure the private key when generating a signature?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,In what ways does the public key function as a decoy in PGP signatures?
3321,"ELI5 Why humans, unlike other animals like insects or bats not driven by their genetic instincts?","The same reason those other species have instincts. A coincidence of resources, circumstances, and/or sexual selection tendencies that shaped our evolution. i.e. Instincts helped some species survive.  Humans depend on their instincts less presumably because our other non-instinctive tendencies are more effective at causing successful reproduction and survival to reproductive age.  Neurologists argue that mutations in the human brain structure caused larger distances between the more primitive parts of our brain and memory storing areas. This distance that neural impulses need to travel still had to fit in a small skull which caused some cross-over signals to occur. Erroneous associations between things like recalling a memory of a tiger being dangerous and painful and that sharp rock you sat on to be similarly painful may constitute what we call ""creativity"" and enable ideas like using sharp rocks to defend from sharp tigers. This kind of association was not due to logical discourse but an accidental and irrational association of two mildly similar things due to neurons firing incorrectly. This erroneous processing that gave rise to creativity was selected for over and over due to its apparent value in creative problem solving.  So, it might be argued that creative problem solving has been a more effective means of survival, reproduction, and/or survival of young to reproductive age. That being the case, the human genome ""wastes no time"" maintaining instinctive behaviors.","This neurological distance hypothesis is something entirely new for me. Thank you. This makes much sense.  A small caveat: i get the impression that this explanation relies on imagining creativity as an irrational or accidental processing. Yet there are plenty studies that show that creativity is the result of processing at parallel levels, where different solutions are kind of simulated and tried until a functional solution emerges. Do you think that the conceptualizing creative problem solving in erroneous and accidental terms is essential to your explanation?",Related,How does the brain's working memory contribute to creativity?
3321,"ELI5 Why humans, unlike other animals like insects or bats not driven by their genetic instincts?","The same reason those other species have instincts. A coincidence of resources, circumstances, and/or sexual selection tendencies that shaped our evolution. i.e. Instincts helped some species survive.  Humans depend on their instincts less presumably because our other non-instinctive tendencies are more effective at causing successful reproduction and survival to reproductive age.  Neurologists argue that mutations in the human brain structure caused larger distances between the more primitive parts of our brain and memory storing areas. This distance that neural impulses need to travel still had to fit in a small skull which caused some cross-over signals to occur. Erroneous associations between things like recalling a memory of a tiger being dangerous and painful and that sharp rock you sat on to be similarly painful may constitute what we call ""creativity"" and enable ideas like using sharp rocks to defend from sharp tigers. This kind of association was not due to logical discourse but an accidental and irrational association of two mildly similar things due to neurons firing incorrectly. This erroneous processing that gave rise to creativity was selected for over and over due to its apparent value in creative problem solving.  So, it might be argued that creative problem solving has been a more effective means of survival, reproduction, and/or survival of young to reproductive age. That being the case, the human genome ""wastes no time"" maintaining instinctive behaviors.","This neurological distance hypothesis is something entirely new for me. Thank you. This makes much sense.  A small caveat: i get the impression that this explanation relies on imagining creativity as an irrational or accidental processing. Yet there are plenty studies that show that creativity is the result of processing at parallel levels, where different solutions are kind of simulated and tried until a functional solution emerges. Do you think that the conceptualizing creative problem solving in erroneous and accidental terms is essential to your explanation?",Related,What are some examples of how creativity has been shaped by the scarcity of resources in the context of human survival?
3321,"ELI5 Why humans, unlike other animals like insects or bats not driven by their genetic instincts?","The same reason those other species have instincts. A coincidence of resources, circumstances, and/or sexual selection tendencies that shaped our evolution. i.e. Instincts helped some species survive.  Humans depend on their instincts less presumably because our other non-instinctive tendencies are more effective at causing successful reproduction and survival to reproductive age.  Neurologists argue that mutations in the human brain structure caused larger distances between the more primitive parts of our brain and memory storing areas. This distance that neural impulses need to travel still had to fit in a small skull which caused some cross-over signals to occur. Erroneous associations between things like recalling a memory of a tiger being dangerous and painful and that sharp rock you sat on to be similarly painful may constitute what we call ""creativity"" and enable ideas like using sharp rocks to defend from sharp tigers. This kind of association was not due to logical discourse but an accidental and irrational association of two mildly similar things due to neurons firing incorrectly. This erroneous processing that gave rise to creativity was selected for over and over due to its apparent value in creative problem solving.  So, it might be argued that creative problem solving has been a more effective means of survival, reproduction, and/or survival of young to reproductive age. That being the case, the human genome ""wastes no time"" maintaining instinctive behaviors.","This neurological distance hypothesis is something entirely new for me. Thank you. This makes much sense.  A small caveat: i get the impression that this explanation relies on imagining creativity as an irrational or accidental processing. Yet there are plenty studies that show that creativity is the result of processing at parallel levels, where different solutions are kind of simulated and tried until a functional solution emerges. Do you think that the conceptualizing creative problem solving in erroneous and accidental terms is essential to your explanation?",Related,What are some examples of adaptive behaviors that humans develop through their creativity?
3321,"ELI5 Why humans, unlike other animals like insects or bats not driven by their genetic instincts?","The same reason those other species have instincts. A coincidence of resources, circumstances, and/or sexual selection tendencies that shaped our evolution. i.e. Instincts helped some species survive.  Humans depend on their instincts less presumably because our other non-instinctive tendencies are more effective at causing successful reproduction and survival to reproductive age.  Neurologists argue that mutations in the human brain structure caused larger distances between the more primitive parts of our brain and memory storing areas. This distance that neural impulses need to travel still had to fit in a small skull which caused some cross-over signals to occur. Erroneous associations between things like recalling a memory of a tiger being dangerous and painful and that sharp rock you sat on to be similarly painful may constitute what we call ""creativity"" and enable ideas like using sharp rocks to defend from sharp tigers. This kind of association was not due to logical discourse but an accidental and irrational association of two mildly similar things due to neurons firing incorrectly. This erroneous processing that gave rise to creativity was selected for over and over due to its apparent value in creative problem solving.  So, it might be argued that creative problem solving has been a more effective means of survival, reproduction, and/or survival of young to reproductive age. That being the case, the human genome ""wastes no time"" maintaining instinctive behaviors.","This neurological distance hypothesis is something entirely new for me. Thank you. This makes much sense.  A small caveat: i get the impression that this explanation relies on imagining creativity as an irrational or accidental processing. Yet there are plenty studies that show that creativity is the result of processing at parallel levels, where different solutions are kind of simulated and tried until a functional solution emerges. Do you think that the conceptualizing creative problem solving in erroneous and accidental terms is essential to your explanation?",Related,Can you explain how the brain's working memory differs from the working memory of insects or bats?
3321,"ELI5 Why humans, unlike other animals like insects or bats not driven by their genetic instincts?","The same reason those other species have instincts. A coincidence of resources, circumstances, and/or sexual selection tendencies that shaped our evolution. i.e. Instincts helped some species survive.  Humans depend on their instincts less presumably because our other non-instinctive tendencies are more effective at causing successful reproduction and survival to reproductive age.  Neurologists argue that mutations in the human brain structure caused larger distances between the more primitive parts of our brain and memory storing areas. This distance that neural impulses need to travel still had to fit in a small skull which caused some cross-over signals to occur. Erroneous associations between things like recalling a memory of a tiger being dangerous and painful and that sharp rock you sat on to be similarly painful may constitute what we call ""creativity"" and enable ideas like using sharp rocks to defend from sharp tigers. This kind of association was not due to logical discourse but an accidental and irrational association of two mildly similar things due to neurons firing incorrectly. This erroneous processing that gave rise to creativity was selected for over and over due to its apparent value in creative problem solving.  So, it might be argued that creative problem solving has been a more effective means of survival, reproduction, and/or survival of young to reproductive age. That being the case, the human genome ""wastes no time"" maintaining instinctive behaviors.","This neurological distance hypothesis is something entirely new for me. Thank you. This makes much sense.  A small caveat: i get the impression that this explanation relies on imagining creativity as an irrational or accidental processing. Yet there are plenty studies that show that creativity is the result of processing at parallel levels, where different solutions are kind of simulated and tried until a functional solution emerges. Do you think that the conceptualizing creative problem solving in erroneous and accidental terms is essential to your explanation?",Related,How do evolutionary pressures influence the development of specific cognitive traits in humans?
3322,ELI5 - Why do you get traffic jams on the motorway when there has been no accident at all?,Imagine walking normally. Now imagine shitting your pants and trying to walk at the same speed. This is exactly what happens when people that don't know how to drive a car cut you off,"Hang on. In this analogy, who is the pants-shitter? The people that don't know how to drive or us?",Related,"Can you explain what is meant by ""congestion"" in the context of motorway traffic?"
3322,ELI5 - Why do you get traffic jams on the motorway when there has been no accident at all?,Imagine walking normally. Now imagine shitting your pants and trying to walk at the same speed. This is exactly what happens when people that don't know how to drive a car cut you off,"Hang on. In this analogy, who is the pants-shitter? The people that don't know how to drive or us?",Related,What role do speed bumps play in the formation of traffic jams?
3322,ELI5 - Why do you get traffic jams on the motorway when there has been no accident at all?,Imagine walking normally. Now imagine shitting your pants and trying to walk at the same speed. This is exactly what happens when people that don't know how to drive a car cut you off,"Hang on. In this analogy, who is the pants-shitter? The people that don't know how to drive or us?",Related,What role do emergency vehicles play in the congestion on motorways?
3322,ELI5 - Why do you get traffic jams on the motorway when there has been no accident at all?,Imagine walking normally. Now imagine shitting your pants and trying to walk at the same speed. This is exactly what happens when people that don't know how to drive a car cut you off,"Hang on. In this analogy, who is the pants-shitter? The people that don't know how to drive or us?",Related,How does the lack of visibility on congested roads lead to gridlock?
3323,ELI5: Why do drugs in the US have an expiry date of 1-2 years if drugs retain 90% of their potency after 5 years? Is it for safety? Sales? Or other reasons?,"Drug companies are required to test their medicines for a minimum of two years for remaining effective and potent. There is no requirement beyond two years. It doesn’t benefit the drug company in any way for their medicines to last longer than two years because they want you to have to buy more.   That’s it.   Sure, *some* drugs have very little drop in efficacy or potency after two years. Some have significant drops. That Tylenol? Probably good for 5-10 years. That COVID vaccine? Probably only good for ~1 month at -80 DEGC.   Drug companies have what are called “stability rooms” and have to keep a certain amount of product from every batch they ever make in that room for the full duration of that batch’s shelf life (not to exceed 7 years).   Source: am pharmaceutical consultant","Side questions, what is a pharmaceutical consultant? And how did you get started in that?",Strongly Related,How do regulatory standards ensure the safety and efficacy of new drugs?
3323,ELI5: Why do drugs in the US have an expiry date of 1-2 years if drugs retain 90% of their potency after 5 years? Is it for safety? Sales? Or other reasons?,"Drug companies are required to test their medicines for a minimum of two years for remaining effective and potent. There is no requirement beyond two years. It doesn’t benefit the drug company in any way for their medicines to last longer than two years because they want you to have to buy more.   That’s it.   Sure, *some* drugs have very little drop in efficacy or potency after two years. Some have significant drops. That Tylenol? Probably good for 5-10 years. That COVID vaccine? Probably only good for ~1 month at -80 DEGC.   Drug companies have what are called “stability rooms” and have to keep a certain amount of product from every batch they ever make in that room for the full duration of that batch’s shelf life (not to exceed 7 years).   Source: am pharmaceutical consultant","Side questions, what is a pharmaceutical consultant? And how did you get started in that?",Strongly Related,What are the potential risks associated with drug development if they were to expire prematurely?
3323,ELI5: Why do drugs in the US have an expiry date of 1-2 years if drugs retain 90% of their potency after 5 years? Is it for safety? Sales? Or other reasons?,"Drug companies are required to test their medicines for a minimum of two years for remaining effective and potent. There is no requirement beyond two years. It doesn’t benefit the drug company in any way for their medicines to last longer than two years because they want you to have to buy more.   That’s it.   Sure, *some* drugs have very little drop in efficacy or potency after two years. Some have significant drops. That Tylenol? Probably good for 5-10 years. That COVID vaccine? Probably only good for ~1 month at -80 DEGC.   Drug companies have what are called “stability rooms” and have to keep a certain amount of product from every batch they ever make in that room for the full duration of that batch’s shelf life (not to exceed 7 years).   Source: am pharmaceutical consultant","Side questions, what is a pharmaceutical consultant? And how did you get started in that?",Strongly Related,"Can you explain what is meant by ""therapeutic potential"" in the context of drug expiration dates?"
3323,ELI5: Why do drugs in the US have an expiry date of 1-2 years if drugs retain 90% of their potency after 5 years? Is it for safety? Sales? Or other reasons?,"Drug companies are required to test their medicines for a minimum of two years for remaining effective and potent. There is no requirement beyond two years. It doesn’t benefit the drug company in any way for their medicines to last longer than two years because they want you to have to buy more.   That’s it.   Sure, *some* drugs have very little drop in efficacy or potency after two years. Some have significant drops. That Tylenol? Probably good for 5-10 years. That COVID vaccine? Probably only good for ~1 month at -80 DEGC.   Drug companies have what are called “stability rooms” and have to keep a certain amount of product from every batch they ever make in that room for the full duration of that batch’s shelf life (not to exceed 7 years).   Source: am pharmaceutical consultant","Side questions, what is a pharmaceutical consultant? And how did you get started in that?",Strongly Related,Why is it important for a drug to maintain its potency and safety?
3324,Eli5 Hydrogen fuel of the future?,"Hydrogen fuel exploits the combustion of hydrogen - a reaction between it and oxygen. This reaction forms water.  The idea is a fuel made without waste, burned without waste, and safe to throw straight on the ground without risk.  *My* question is, what do we do with the oxygen?",You mean when we generate hydrogen from water? Presumably we just release it into the atmosphere.,Slightly Related,What are the potential benefits of using hydrogen as an energy carrier in electric vehicles?
3324,Eli5 Hydrogen fuel of the future?,"Hydrogen fuel exploits the combustion of hydrogen - a reaction between it and oxygen. This reaction forms water.  The idea is a fuel made without waste, burned without waste, and safe to throw straight on the ground without risk.  *My* question is, what do we do with the oxygen?",You mean when we generate hydrogen from water? Presumably we just release it into the atmosphere.,Slightly Related,Why is it important to prevent the use of non-renewable energy sources in the production of hydrogen fuel?
3324,Eli5 Hydrogen fuel of the future?,"Hydrogen fuel exploits the combustion of hydrogen - a reaction between it and oxygen. This reaction forms water.  The idea is a fuel made without waste, burned without waste, and safe to throw straight on the ground without risk.  *My* question is, what do we do with the oxygen?",You mean when we generate hydrogen from water? Presumably we just release it into the atmosphere.,Slightly Related,What role do electrolysis and ionization play in the production of hydrogen?
3325,ELI5 UK: how are mortgage rates so low?,"Major Central Banks (and the Exchequer) are pumping money into their economies through quantitative easing (QE). This is the Central Bank buying back government bonds from banks and therefore putting cash into the accounts of the banks. And this cash is not earning much when redeposited with the CB or when lent to other banks (near zero and sometimes negative rates).   Banks are therefore literally sitting on funds that they are not earning any money from if they cannot lend it to others. This explains their willingness to lend at very low rates. These loans (it is hoped) goes into productive investment and therefore helps push up economic activity through wage increases and consumption. Unfortunately, this cash also goes into asset purchases like property and the stock market which isn't exactly ideal (rising property prices and share prices leading to asset price ""bubbles"") Ultimately this kind of expansionary policy tends to lead to higher inflation which is what many people are fearing is happening now.   Until the Central Banks dial back this policy either by slowing down (tapering off) QE or by increasing interest rates, this might continue. The problem here is that while tapering and increasing interest dials down inflation pressure (the intended effect) it also risks a large fall in asset prices (housing and stock markets). The problem with rapidly falling asset prices is that this can lead to enormous pressure on banks to dial back quickly on loans (fearing loan defaults) and this becomes a multiplying effect on slowing down the economy (since a lot of economic activity relies on bank credit. This can lead to a condition called stagflation - where prices increase AND economic activity decreases, essentially the worst of both worlds.   Long story short, it is very possible that the Central Banks are willing to accept (hopefully temporary) higher inflation while trying to avoid massive and sudden asset price deflation. This is a very delicate path to take.","Thanks for that clear explanation!  Can Central Banks adjust their deposit rates based on a bank’s loan portfolio?  For instance, if bank A has a portfolio heavy with greenfield investment, then they receive a proportionately better deposit rate compared to bank B which has a loan portfolio with greater exposure to, say, investors who are just churning existing housing property.",Related,What are the potential consequences of prolonged periods of ultra-low mortgage rates?
3325,ELI5 UK: how are mortgage rates so low?,"Major Central Banks (and the Exchequer) are pumping money into their economies through quantitative easing (QE). This is the Central Bank buying back government bonds from banks and therefore putting cash into the accounts of the banks. And this cash is not earning much when redeposited with the CB or when lent to other banks (near zero and sometimes negative rates).   Banks are therefore literally sitting on funds that they are not earning any money from if they cannot lend it to others. This explains their willingness to lend at very low rates. These loans (it is hoped) goes into productive investment and therefore helps push up economic activity through wage increases and consumption. Unfortunately, this cash also goes into asset purchases like property and the stock market which isn't exactly ideal (rising property prices and share prices leading to asset price ""bubbles"") Ultimately this kind of expansionary policy tends to lead to higher inflation which is what many people are fearing is happening now.   Until the Central Banks dial back this policy either by slowing down (tapering off) QE or by increasing interest rates, this might continue. The problem here is that while tapering and increasing interest dials down inflation pressure (the intended effect) it also risks a large fall in asset prices (housing and stock markets). The problem with rapidly falling asset prices is that this can lead to enormous pressure on banks to dial back quickly on loans (fearing loan defaults) and this becomes a multiplying effect on slowing down the economy (since a lot of economic activity relies on bank credit. This can lead to a condition called stagflation - where prices increase AND economic activity decreases, essentially the worst of both worlds.   Long story short, it is very possible that the Central Banks are willing to accept (hopefully temporary) higher inflation while trying to avoid massive and sudden asset price deflation. This is a very delicate path to take.","Thanks for that clear explanation!  Can Central Banks adjust their deposit rates based on a bank’s loan portfolio?  For instance, if bank A has a portfolio heavy with greenfield investment, then they receive a proportionately better deposit rate compared to bank B which has a loan portfolio with greater exposure to, say, investors who are just churning existing housing property.",Related,Why is it important for banks to lend at historically low rates?
3325,ELI5 UK: how are mortgage rates so low?,"Major Central Banks (and the Exchequer) are pumping money into their economies through quantitative easing (QE). This is the Central Bank buying back government bonds from banks and therefore putting cash into the accounts of the banks. And this cash is not earning much when redeposited with the CB or when lent to other banks (near zero and sometimes negative rates).   Banks are therefore literally sitting on funds that they are not earning any money from if they cannot lend it to others. This explains their willingness to lend at very low rates. These loans (it is hoped) goes into productive investment and therefore helps push up economic activity through wage increases and consumption. Unfortunately, this cash also goes into asset purchases like property and the stock market which isn't exactly ideal (rising property prices and share prices leading to asset price ""bubbles"") Ultimately this kind of expansionary policy tends to lead to higher inflation which is what many people are fearing is happening now.   Until the Central Banks dial back this policy either by slowing down (tapering off) QE or by increasing interest rates, this might continue. The problem here is that while tapering and increasing interest dials down inflation pressure (the intended effect) it also risks a large fall in asset prices (housing and stock markets). The problem with rapidly falling asset prices is that this can lead to enormous pressure on banks to dial back quickly on loans (fearing loan defaults) and this becomes a multiplying effect on slowing down the economy (since a lot of economic activity relies on bank credit. This can lead to a condition called stagflation - where prices increase AND economic activity decreases, essentially the worst of both worlds.   Long story short, it is very possible that the Central Banks are willing to accept (hopefully temporary) higher inflation while trying to avoid massive and sudden asset price deflation. This is a very delicate path to take.","Thanks for that clear explanation!  Can Central Banks adjust their deposit rates based on a bank’s loan portfolio?  For instance, if bank A has a portfolio heavy with greenfield investment, then they receive a proportionately better deposit rate compared to bank B which has a loan portfolio with greater exposure to, say, investors who are just churning existing housing property.",Related,How does QE contribute to the economic recovery?
