id,question,answer,follow-up,relation,generated_follow_up
3080,"eli5 : prize money, what is the difference between a ‘pot’ and a ‘purse’ ?","Pot generally means all of the money in a prize pool  Purse means the money paid out to each recipient (i.e. the winner(s)).  Purse will be some portion of the pot.  For example, a purse may be first place gets 50% of the pot, second place gets 40%, 3rd place gets 10%","cool, and this is the same for all sports right? so at some place like ‘draft kings’ is the same for a place like a golf tourney, etc.?",Slightly Related,What is the significance of a prize pool in the context of prize pools?
3080,"eli5 : prize money, what is the difference between a ‘pot’ and a ‘purse’ ?","Pot generally means all of the money in a prize pool  Purse means the money paid out to each recipient (i.e. the winner(s)).  Purse will be some portion of the pot.  For example, a purse may be first place gets 50% of the pot, second place gets 40%, 3rd place gets 10%","cool, and this is the same for all sports right? so at some place like ‘draft kings’ is the same for a place like a golf tourney, etc.?",Slightly Related,In what ways can prizes be divided among multiple participants or teams within a competition?
3081,ELI5: why does Nickel have 2 valence electrons and not 3?,"I'm not sure where you're getting 3 valance electrons from, Nickel has 2. Yes, its a transition metal, and some awkward things can happen in the larger ones, but Nickel has 2.  Nickel (28) is 3d^8 4s^2 The last in its row without a full 3d shell. Two valance elections in the 4s orbital  Unless the 3d can be filled with exactly 5 (half) or exactly 10 (full), the 4s orbital will fill in first.  Cu (29) the next element now has enough electrons to fill a 3d, so its 3d^10 4s^1, taking one of the 4s electrons and moving it to a d shell to fill the 3d  If you're talking about Ni3+ what that is means taking away 3 electrons from standard Nickel, giving it 3d^7 valance (you remove two electrons from 4s and one from 3d, leaving you with 3d^7)",Where were you when I was doing my homework?,Slightly Related,What is the significance of the 2-valence electron arrangement in the transition metal group?
3081,ELI5: why does Nickel have 2 valence electrons and not 3?,"I'm not sure where you're getting 3 valance electrons from, Nickel has 2. Yes, its a transition metal, and some awkward things can happen in the larger ones, but Nickel has 2.  Nickel (28) is 3d^8 4s^2 The last in its row without a full 3d shell. Two valance elections in the 4s orbital  Unless the 3d can be filled with exactly 5 (half) or exactly 10 (full), the 4s orbital will fill in first.  Cu (29) the next element now has enough electrons to fill a 3d, so its 3d^10 4s^1, taking one of the 4s electrons and moving it to a d shell to fill the 3d  If you're talking about Ni3+ what that is means taking away 3 electrons from standard Nickel, giving it 3d^7 valance (you remove two electrons from 4s and one from 3d, leaving you with 3d^7)",Where were you when I was doing my homework?,Slightly Related,Why is it important for a transition metal to have two valence electrons?
3081,ELI5: why does Nickel have 2 valence electrons and not 3?,"I'm not sure where you're getting 3 valance electrons from, Nickel has 2. Yes, its a transition metal, and some awkward things can happen in the larger ones, but Nickel has 2.  Nickel (28) is 3d^8 4s^2 The last in its row without a full 3d shell. Two valance elections in the 4s orbital  Unless the 3d can be filled with exactly 5 (half) or exactly 10 (full), the 4s orbital will fill in first.  Cu (29) the next element now has enough electrons to fill a 3d, so its 3d^10 4s^1, taking one of the 4s electrons and moving it to a d shell to fill the 3d  If you're talking about Ni3+ what that is means taking away 3 electrons from standard Nickel, giving it 3d^7 valance (you remove two electrons from 4s and one from 3d, leaving you with 3d^7)",Where were you when I was doing my homework?,Slightly Related,How does the 2-valence configuration of Nickel affect the stability of the semiconductor industry?
3082,"ELI5: How does a cell phone determine how much charge is left? My understanding is that batteries output a constant voltage until they are almost depleted, so what does the phone use to measure remaining power?","They don't output a *true* constant voltage. It goes down slightly over time, and you just measure it in hundredths or thousandths of a volt to make a determination. The voltage is not required to be absolute 100% on target of what the label says at all times, and the electronics can handle it.","İs this through using a voltage regulator that accepts variable input voltage? What is keeping the phone from running on less than 3v, as long as the amperage/resistance change accordingly to keep it in working range?",Related,What are the specific applications of the built-in sensors in the phone's microprocessor to monitor power consumption?
3082,"ELI5: How does a cell phone determine how much charge is left? My understanding is that batteries output a constant voltage until they are almost depleted, so what does the phone use to measure remaining power?","They don't output a *true* constant voltage. It goes down slightly over time, and you just measure it in hundredths or thousandths of a volt to make a determination. The voltage is not required to be absolute 100% on target of what the label says at all times, and the electronics can handle it.","İs this through using a voltage regulator that accepts variable input voltage? What is keeping the phone from running on less than 3v, as long as the amperage/resistance change accordingly to keep it in working range?",Related,Can you explain how the built-in microprocessor and gyroscopes contribute to the accuracy of the data collection?
3082,"ELI5: How does a cell phone determine how much charge is left? My understanding is that batteries output a constant voltage until they are almost depleted, so what does the phone use to measure remaining power?","They don't output a *true* constant voltage. It goes down slightly over time, and you just measure it in hundredths or thousandths of a volt to make a determination. The voltage is not required to be absolute 100% on target of what the label says at all times, and the electronics can handle it.","İs this through using a voltage regulator that accepts variable input voltage? What is keeping the phone from running on less than 3v, as long as the amperage/resistance change accordingly to keep it in working range?",Related,"What is a ""continuous readout"" and how does it work?"
3082,"ELI5: How does a cell phone determine how much charge is left? My understanding is that batteries output a constant voltage until they are almost depleted, so what does the phone use to measure remaining power?","They don't output a *true* constant voltage. It goes down slightly over time, and you just measure it in hundredths or thousandths of a volt to make a determination. The voltage is not required to be absolute 100% on target of what the label says at all times, and the electronics can handle it.","İs this through using a voltage regulator that accepts variable input voltage? What is keeping the phone from running on less than 3v, as long as the amperage/resistance change accordingly to keep it in working range?",Related,How does the continuous read-out from a microprocessor help in determining battery status?
3082,"ELI5: How does a cell phone determine how much charge is left? My understanding is that batteries output a constant voltage until they are almost depleted, so what does the phone use to measure remaining power?","They don't output a *true* constant voltage. It goes down slightly over time, and you just measure it in hundredths or thousandths of a volt to make a determination. The voltage is not required to be absolute 100% on target of what the label says at all times, and the electronics can handle it.","İs this through using a voltage regulator that accepts variable input voltage? What is keeping the phone from running on less than 3v, as long as the amperage/resistance change accordingly to keep it in working range?",Related,Why is it important to monitor the phone's internal electrical systems for voltage and current updates?
