id,question,answer,follow-up,relation,generated_follow_up
3200,ELI5: Why do gas prices include the extra 9/10 cent on the end?,"Maybe urban legend but I thought it was to decrease theft by the cashier.  It increases the chances of having the end price to be a multiple of a dollar ($xx.00) and always have some cents.  This meant the cashier would have to open the till to make change, which got logged instead of pocketing the bills","That's fascinating! I assume you pour first, pay later? Where I live, you gotta pay first or it won't dispense, so I can just say ""give me $40 for pump 9"" and then pour exactly $40 of gas, no change, tax included.",Related,How does the addition of a 9/10 cent at the pump affect the consumer's perception of gas prices?
3200,ELI5: Why do gas prices include the extra 9/10 cent on the end?,"Maybe urban legend but I thought it was to decrease theft by the cashier.  It increases the chances of having the end price to be a multiple of a dollar ($xx.00) and always have some cents.  This meant the cashier would have to open the till to make change, which got logged instead of pocketing the bills","That's fascinating! I assume you pour first, pay later? Where I live, you gotta pay first or it won't dispense, so I can just say ""give me $40 for pump 9"" and then pour exactly $40 of gas, no change, tax included.",Related,What are fractional pricing systems and how do they work?
3200,ELI5: Why do gas prices include the extra 9/10 cent on the end?,"Maybe urban legend but I thought it was to decrease theft by the cashier.  It increases the chances of having the end price to be a multiple of a dollar ($xx.00) and always have some cents.  This meant the cashier would have to open the till to make change, which got logged instead of pocketing the bills","That's fascinating! I assume you pour first, pay later? Where I live, you gotta pay first or it won't dispense, so I can just say ""give me $40 for pump 9"" and then pour exactly $40 of gas, no change, tax included.",Related,Why is it important to prevent fraud at the pump?
3200,ELI5: Why do gas prices include the extra 9/10 cent on the end?,"Maybe urban legend but I thought it was to decrease theft by the cashier.  It increases the chances of having the end price to be a multiple of a dollar ($xx.00) and always have some cents.  This meant the cashier would have to open the till to make change, which got logged instead of pocketing the bills","That's fascinating! I assume you pour first, pay later? Where I live, you gotta pay first or it won't dispense, so I can just say ""give me $40 for pump 9"" and then pour exactly $40 of gas, no change, tax included.",Related,What role do fractional pricing systems play in the convenience of gas pricing?
3201,"ELI5: Can pouring hot water on windshield or window ice to melt it really crack the glass? or is it so rare that one shouldn't worry about it? and if so, how does it happen?",When the glass heats up it expands. If it’s cold then pouring hot water on it will expand one side before the other and that causes stress inside the glass which might make it crack. Another big reason you shouldn’t try this is because if it’s really cold the boiling water could just freeze on the window or down the side of your car,"Follow-up question - it sounds like the level of risk depends on how cold it is outside and how hot the water is. If I've safely done this at a certain outside temp (let's say 25° F) with hot (not boiling) water, was I just lucky or can I assume that I'm safe at those 2 levels of those variables?",Strongly Related,What are the typical properties of glass that allow it to absorb hot water?
3201,"ELI5: Can pouring hot water on windshield or window ice to melt it really crack the glass? or is it so rare that one shouldn't worry about it? and if so, how does it happen?",When the glass heats up it expands. If it’s cold then pouring hot water on it will expand one side before the other and that causes stress inside the glass which might make it crack. Another big reason you shouldn’t try this is because if it’s really cold the boiling water could just freeze on the window or down the side of your car,"Follow-up question - it sounds like the level of risk depends on how cold it is outside and how hot the water is. If I've safely done this at a certain outside temp (let's say 25° F) with hot (not boiling) water, was I just lucky or can I assume that I'm safe at those 2 levels of those variables?",Strongly Related,Why is it important to keep the temperature at least below freezing when applying hot water to the glass or window ice?
3201,"ELI5: Can pouring hot water on windshield or window ice to melt it really crack the glass? or is it so rare that one shouldn't worry about it? and if so, how does it happen?",When the glass heats up it expands. If it’s cold then pouring hot water on it will expand one side before the other and that causes stress inside the glass which might make it crack. Another big reason you shouldn’t try this is because if it’s really cold the boiling water could just freeze on the window or down the side of your car,"Follow-up question - it sounds like the level of risk depends on how cold it is outside and how hot the water is. If I've safely done this at a certain outside temp (let's say 25° F) with hot (not boiling) water, was I just lucky or can I assume that I'm safe at those 2 levels of those variables?",Strongly Related,What role do microstructure play in the crack formation of glass?
3202,"ELI5: Why does it hurt with the fury of a million exploding stars when you smash your finger in really cold weather, as opposed to just the normal pain if it happens at room temperature?",Your blood is drawn out of your limbs when its cold to reserve heat for the core. That means ur fingers arnt getting as much fresh blood to flow over the nerves and sooth it. Blood and saliva have natural painkillers in them. This is why papercuts hurt so much.,That's some crazy science that I did not know! So if I get a paper cut I should spit on it?,Strongly Related,What is the significance of blood clotting in the context of cold injuries?
3202,"ELI5: Why does it hurt with the fury of a million exploding stars when you smash your finger in really cold weather, as opposed to just the normal pain if it happens at room temperature?",Your blood is drawn out of your limbs when its cold to reserve heat for the core. That means ur fingers arnt getting as much fresh blood to flow over the nerves and sooth it. Blood and saliva have natural painkillers in them. This is why papercuts hurt so much.,That's some crazy science that I did not know! So if I get a paper cut I should spit on it?,Strongly Related,How does reduced blood flow in the extremities contribute to the pain of a cold injury?
3202,"ELI5: Why does it hurt with the fury of a million exploding stars when you smash your finger in really cold weather, as opposed to just the normal pain if it happens at room temperature?",Your blood is drawn out of your limbs when its cold to reserve heat for the core. That means ur fingers arnt getting as much fresh blood to flow over the nerves and sooth it. Blood and saliva have natural painkillers in them. This is why papercuts hurt so much.,That's some crazy science that I did not know! So if I get a paper cut I should spit on it?,Strongly Related,What are some examples of deep tissue injuries that can lead to intense pain when they occur at high temperatures?
