id,question,answer,follow-up,relation,generated_follow_up
3480,eli5: Why do cockroaches exist?,"There’s not a reason that any animal exists. There were available resources in an environment, so animals that could exploit those resources were successful. They evolved to fit that niche and became cockroaches. They aren’t for anything but bring cockroaches.  There are many, many species of cockroach, and they have differences. Termites are in the same family as cockroaches, so they’re roaches even though no one calls them that or thinks of them that way.",I guess a better question is what do they do for the environment?,Related,What are some examples of ecological niches that cockroaches have thrived in?
3480,eli5: Why do cockroaches exist?,"There’s not a reason that any animal exists. There were available resources in an environment, so animals that could exploit those resources were successful. They evolved to fit that niche and became cockroaches. They aren’t for anything but bring cockroaches.  There are many, many species of cockroach, and they have differences. Termites are in the same family as cockroaches, so they’re roaches even though no one calls them that or thinks of them that way.",I guess a better question is what do they do for the environment?,Related,How do environmental conditions influence the development of cockroaches?
3480,eli5: Why do cockroaches exist?,"There’s not a reason that any animal exists. There were available resources in an environment, so animals that could exploit those resources were successful. They evolved to fit that niche and became cockroaches. They aren’t for anything but bring cockroaches.  There are many, many species of cockroach, and they have differences. Termites are in the same family as cockroaches, so they’re roaches even though no one calls them that or thinks of them that way.",I guess a better question is what do they do for the environment?,Related,Can you explain the role of the myomere in the life cycle of cockroaches?
3480,eli5: Why do cockroaches exist?,"There’s not a reason that any animal exists. There were available resources in an environment, so animals that could exploit those resources were successful. They evolved to fit that niche and became cockroaches. They aren’t for anything but bring cockroaches.  There are many, many species of cockroach, and they have differences. Termites are in the same family as cockroaches, so they’re roaches even though no one calls them that or thinks of them that way.",I guess a better question is what do they do for the environment?,Related,How does the structural robustness of a roach's body benefit its food source?
3481,"Eli5: How do doctors earn in europe/canada, where you dont have to pay a single penny for your medical treatments?","They get payed by the government, which is founded by taxes.  So there is no such thing as free Healthcare, you pay for it, just that you do it with taxes, whatever you actually use it or not.  That way is easier to rack up prices and promote corruption.",Lmao easier to rack up prices and promote corruption? Compare US with Canada and show me the proof because that’s ridiculous,Slightly Related,In what ways do private insurance companies contribute to the healthcare system in Europe and Canada?
3481,"Eli5: How do doctors earn in europe/canada, where you dont have to pay a single penny for your medical treatments?","They get payed by the government, which is founded by taxes.  So there is no such thing as free Healthcare, you pay for it, just that you do it with taxes, whatever you actually use it or not.  That way is easier to rack up prices and promote corruption.",Lmao easier to rack up prices and promote corruption? Compare US with Canada and show me the proof because that’s ridiculous,Slightly Related,What are some examples of the specialized training provided by specialized medical schools in Europe and Canada?
3481,"Eli5: How do doctors earn in europe/canada, where you dont have to pay a single penny for your medical treatments?","They get payed by the government, which is founded by taxes.  So there is no such thing as free Healthcare, you pay for it, just that you do it with taxes, whatever you actually use it or not.  That way is easier to rack up prices and promote corruption.",Lmao easier to rack up prices and promote corruption? Compare US with Canada and show me the proof because that’s ridiculous,Slightly Related,What are some examples of the advanced medical technology used in Europe and Canada?
3481,"Eli5: How do doctors earn in europe/canada, where you dont have to pay a single penny for your medical treatments?","They get payed by the government, which is founded by taxes.  So there is no such thing as free Healthcare, you pay for it, just that you do it with taxes, whatever you actually use it or not.  That way is easier to rack up prices and promote corruption.",Lmao easier to rack up prices and promote corruption? Compare US with Canada and show me the proof because that’s ridiculous,Slightly Related,Why is it important for doctors to have a favorable patient-doctor ratio?
3481,"Eli5: How do doctors earn in europe/canada, where you dont have to pay a single penny for your medical treatments?","They get payed by the government, which is founded by taxes.  So there is no such thing as free Healthcare, you pay for it, just that you do it with taxes, whatever you actually use it or not.  That way is easier to rack up prices and promote corruption.",Lmao easier to rack up prices and promote corruption? Compare US with Canada and show me the proof because that’s ridiculous,Slightly Related,"So basically you pay for it with taxes, whatever you actually use it or not.   How do you think that works?"
3481,"Eli5: How do doctors earn in europe/canada, where you dont have to pay a single penny for your medical treatments?","They get payed by the government, which is founded by taxes.  So there is no such thing as free Healthcare, you pay for it, just that you do it with taxes, whatever you actually use it or not.  That way is easier to rack up prices and promote corruption.",Lmao easier to rack up prices and promote corruption? Compare US with Canada and show me the proof because that’s ridiculous,Slightly Related,Can you explain the concept of universal coverage and its implications for healthcare providers?
3482,eli5: why cant we send a space rover on an asteroid and just leave it there using the asteroid’s “orbit” to enter other galaxies?,"Asteroids don't go to other galaxies. They simply swing around the solar system. Sometimes they are close to the sun, sometimes they are far away.   The effort required to get something to the asteroid and land it there would far exceed the effort required to simply send the rover directly to the point in the solar system we want it. Pretty much the only reason to land on an asteroid is to examine the asteroid itself.","What if we saw [Oumuamua]( in time, could OP's method be used just to launch a probe way off into our galaxy, piggy-backing on the asteroid for free? I understand intercept would be difficult, especially in DeltaV, but the probe wouldn't necessarily need a soft landing...?",Related,What are the potential risks and costs associated with attempting to explore distant galaxies using a space rover?
3482,eli5: why cant we send a space rover on an asteroid and just leave it there using the asteroid’s “orbit” to enter other galaxies?,"Asteroids don't go to other galaxies. They simply swing around the solar system. Sometimes they are close to the sun, sometimes they are far away.   The effort required to get something to the asteroid and land it there would far exceed the effort required to simply send the rover directly to the point in the solar system we want it. Pretty much the only reason to land on an asteroid is to examine the asteroid itself.","What if we saw [Oumuamua]( in time, could OP's method be used just to launch a probe way off into our galaxy, piggy-backing on the asteroid for free? I understand intercept would be difficult, especially in DeltaV, but the probe wouldn't necessarily need a soft landing...?",Related,Why is it important to examine the asteroid's characteristics and characteristics?
