id,question,answer,follow-up,relation,generated_follow_up
3310,ELI5 How does the ozone layer work?,"Ozone absorbs, not reflects, a range of UV light called UV-c and UV-b. UV-a still makes it to the surface.   Ozone is O3 and has a funky electronic structure which allows it to break apart into O2 and a free O when it absorbs UV light (UV-c and UV-b specifically).   O3 + UV light -> O2 + O  The mechanism is complicated to explain, but it's related to atomic energy states. The free oxygen then bounces around until it attaches to O2 and reforms ozone.",So the ozone basically uses uv to make more of itself?,Strongly Related,"What are reactive oxygen species (ROS), and how do they contribute to the ozone layer?"
3310,ELI5 How does the ozone layer work?,"Ozone absorbs, not reflects, a range of UV light called UV-c and UV-b. UV-a still makes it to the surface.   Ozone is O3 and has a funky electronic structure which allows it to break apart into O2 and a free O when it absorbs UV light (UV-c and UV-b specifically).   O3 + UV light -> O2 + O  The mechanism is complicated to explain, but it's related to atomic energy states. The free oxygen then bounces around until it attaches to O2 and reforms ozone.",So the ozone basically uses uv to make more of itself?,Strongly Related,What is the role of the stratification of gases in the ozone layer?
3310,ELI5 How does the ozone layer work?,"Ozone absorbs, not reflects, a range of UV light called UV-c and UV-b. UV-a still makes it to the surface.   Ozone is O3 and has a funky electronic structure which allows it to break apart into O2 and a free O when it absorbs UV light (UV-c and UV-b specifically).   O3 + UV light -> O2 + O  The mechanism is complicated to explain, but it's related to atomic energy states. The free oxygen then bounces around until it attaches to O2 and reforms ozone.",So the ozone basically uses uv to make more of itself?,Strongly Related,Can you explain how free oxygen forms during the breakdown of O2 and O3 molecules?
3310,ELI5 How does the ozone layer work?,"Ozone absorbs, not reflects, a range of UV light called UV-c and UV-b. UV-a still makes it to the surface.   Ozone is O3 and has a funky electronic structure which allows it to break apart into O2 and a free O when it absorbs UV light (UV-c and UV-b specifically).   O3 + UV light -> O2 + O  The mechanism is complicated to explain, but it's related to atomic energy states. The free oxygen then bounces around until it attaches to O2 and reforms ozone.",So the ozone basically uses uv to make more of itself?,Strongly Related,How does the process of photoionization work?
3311,ELI5 How does the ozone layer work?,"Pretty simple, imagine if you saw a purple gas, it means it's reflecting purple light. ozone is just that, but the ""color"" it reflects well happens to be a range of UV light that is very bad for our cells.",So it's just luck that the ozone can reflect that range of UV?,Related,What are free radicals and how do they relate to the ozone layer?
3311,ELI5 How does the ozone layer work?,"Pretty simple, imagine if you saw a purple gas, it means it's reflecting purple light. ozone is just that, but the ""color"" it reflects well happens to be a range of UV light that is very bad for our cells.",So it's just luck that the ozone can reflect that range of UV?,Related,How does the stratification of atmospheric gases affect the ozone layer?
3311,ELI5 How does the ozone layer work?,"Pretty simple, imagine if you saw a purple gas, it means it's reflecting purple light. ozone is just that, but the ""color"" it reflects well happens to be a range of UV light that is very bad for our cells.",So it's just luck that the ozone can reflect that range of UV?,Related,"So basically, if I wanted to kill myself with a spoon, I could do that with a needle?"
3312,ELI5: Can singularities be ever formed from an outsiders perspective?,"A quick note on terminology; the ""singularity"" is the theoretical point right in the centre of a massive object where its density and gravitational field are infinite under current best models. They may exist, or the models may be not quite right (e.g. quantum mechanics may get in the way). Black holes may have singularities at their centre. But black holes don't ""need"" singularities, they are defined by their event horizons.  The ""event horizon"" is the region around a black hole (technically a 2d surface) that makes a black hole special; it is the point where all worldlines (so future paths in spacetime - where things *could* go) of objects in that region end up falling down towards the massive object in the middle (see [this neat set of diagrams](https://en.wikipedia.org/wiki/File:BH-no-escape-1.svg)). In the simple model for a black hole, the event horizon is a distance of 2GM/c^2 from the singularity (where G is the gravitational constant, M the total mass inside the event horizon and c the 'speed of light').  A black hole forms when there is enough mass within a small enough volume so that this distance (2GM/c^(2)) is outside the object. All that mass doesn't have to be concentrated at the singularity, it just has to be within the event horizon distance of it.  At the event horizon, from the perspective of an observer an infinite distance away, time dilation would be infinite. So when observing something fall into a black hole, you can never see the object cross the event horizon, it will just slow down and stop (and you can obviously never see it cross, as the light of it crossing can never reach you).  But locally everything looks normal. From the perspective of an object falling into the black hole, it doesn't notice the event horizon (although they'll be a lot of other stuff going on there - it won't be a friendly place to hang out), it just keeps falling. [This graphic shows this fairly well](https://en.wikipedia.org/wiki/File:Gravitational_time_dilation_around_a_black_hole.gif) - on the left you have what things look like from the object's perspective as it falls in. On the right you have the outside observer's view. From the object's point of view, it just falls in as normal.  Of course, *this only applies once the black hole has formed*, so once the event horizon exists. Before then, the time dilation in that region, while significant, wouldn't be infinite. So there would still be time for things to fall in.  Disclaimer; I haven't done the maths (GR maths is notoriously difficult), but I suspect that yes, if you were an infinite distance away, it would take an infinite amount of time for a black hole to form. But if you are an infinite distance away none of that matters - you are too far away. If you are any closer (i.e. a finite distance away), it would take less than an infinite amount of time to form - and so it is possible.  And we know this is possible; black holes exist.","First of all, thank you for your elaborate answer.  I do, or I think I do, know the difference between a  singularity, an event horizon and a black hole. That's why my question asked specifically about *singularities*. I'm not asking if ""black holes exist"" nor if event horizons could form. I do not doubt that at all.  All I'm asking about are singularities. Could they form?  &#x200B;  >Of course, *this only applies once the black hole has formed*, so once the event horizon exists. Before then, the time dilation in that region, while significant, wouldn't be infinite. So there would still be time for things to fall in.  So, you are saying, that when the star collapses the mass WILL, in a certainty, produce a singularity?   Let me show you my reasoning and correct me when I'm wrong (I assume I will be at some point): From a far away observer the black hole forms. Over a very long period it evaporates. In the end, it evaporates down to nothing. [According to this link](https://www.forbes.com/sites/startswithabang/2017/05/20/ask-ethan-what-happens-when-a-black-holes-singularity-evaporates), the black hole cease to exist, the potential singularity is no more**.**    Now, from a perspective of a massive star: I begin to collapse. All the mass gravitates towards my center. Meanwhile, due to gravitational time dilation from GR, my time ticks slower relative to the rest of the universe. My size crosses the Schwarzschild radius, an Event Horizon is now present. However, now I start to loose mass due to Hawking Radiation. From an outsiders point of view, this is very slow, but from my point of view this is getting faster and faster. **Could the singularity form before Black Hole's mass is evaporated?**",Related,What is the significance of the event horizon in the formation of a black hole?
3312,ELI5: Can singularities be ever formed from an outsiders perspective?,"A quick note on terminology; the ""singularity"" is the theoretical point right in the centre of a massive object where its density and gravitational field are infinite under current best models. They may exist, or the models may be not quite right (e.g. quantum mechanics may get in the way). Black holes may have singularities at their centre. But black holes don't ""need"" singularities, they are defined by their event horizons.  The ""event horizon"" is the region around a black hole (technically a 2d surface) that makes a black hole special; it is the point where all worldlines (so future paths in spacetime - where things *could* go) of objects in that region end up falling down towards the massive object in the middle (see [this neat set of diagrams](https://en.wikipedia.org/wiki/File:BH-no-escape-1.svg)). In the simple model for a black hole, the event horizon is a distance of 2GM/c^2 from the singularity (where G is the gravitational constant, M the total mass inside the event horizon and c the 'speed of light').  A black hole forms when there is enough mass within a small enough volume so that this distance (2GM/c^(2)) is outside the object. All that mass doesn't have to be concentrated at the singularity, it just has to be within the event horizon distance of it.  At the event horizon, from the perspective of an observer an infinite distance away, time dilation would be infinite. So when observing something fall into a black hole, you can never see the object cross the event horizon, it will just slow down and stop (and you can obviously never see it cross, as the light of it crossing can never reach you).  But locally everything looks normal. From the perspective of an object falling into the black hole, it doesn't notice the event horizon (although they'll be a lot of other stuff going on there - it won't be a friendly place to hang out), it just keeps falling. [This graphic shows this fairly well](https://en.wikipedia.org/wiki/File:Gravitational_time_dilation_around_a_black_hole.gif) - on the left you have what things look like from the object's perspective as it falls in. On the right you have the outside observer's view. From the object's point of view, it just falls in as normal.  Of course, *this only applies once the black hole has formed*, so once the event horizon exists. Before then, the time dilation in that region, while significant, wouldn't be infinite. So there would still be time for things to fall in.  Disclaimer; I haven't done the maths (GR maths is notoriously difficult), but I suspect that yes, if you were an infinite distance away, it would take an infinite amount of time for a black hole to form. But if you are an infinite distance away none of that matters - you are too far away. If you are any closer (i.e. a finite distance away), it would take less than an infinite amount of time to form - and so it is possible.  And we know this is possible; black holes exist.","First of all, thank you for your elaborate answer.  I do, or I think I do, know the difference between a  singularity, an event horizon and a black hole. That's why my question asked specifically about *singularities*. I'm not asking if ""black holes exist"" nor if event horizons could form. I do not doubt that at all.  All I'm asking about are singularities. Could they form?  &#x200B;  >Of course, *this only applies once the black hole has formed*, so once the event horizon exists. Before then, the time dilation in that region, while significant, wouldn't be infinite. So there would still be time for things to fall in.  So, you are saying, that when the star collapses the mass WILL, in a certainty, produce a singularity?   Let me show you my reasoning and correct me when I'm wrong (I assume I will be at some point): From a far away observer the black hole forms. Over a very long period it evaporates. In the end, it evaporates down to nothing. [According to this link](https://www.forbes.com/sites/startswithabang/2017/05/20/ask-ethan-what-happens-when-a-black-holes-singularity-evaporates), the black hole cease to exist, the potential singularity is no more**.**    Now, from a perspective of a massive star: I begin to collapse. All the mass gravitates towards my center. Meanwhile, due to gravitational time dilation from GR, my time ticks slower relative to the rest of the universe. My size crosses the Schwarzschild radius, an Event Horizon is now present. However, now I start to loose mass due to Hawking Radiation. From an outsiders point of view, this is very slow, but from my point of view this is getting faster and faster. **Could the singularity form before Black Hole's mass is evaporated?**",Related,How does Einstein's theory of general relativity explain the existence of black holes?
3312,ELI5: Can singularities be ever formed from an outsiders perspective?,"A quick note on terminology; the ""singularity"" is the theoretical point right in the centre of a massive object where its density and gravitational field are infinite under current best models. They may exist, or the models may be not quite right (e.g. quantum mechanics may get in the way). Black holes may have singularities at their centre. But black holes don't ""need"" singularities, they are defined by their event horizons.  The ""event horizon"" is the region around a black hole (technically a 2d surface) that makes a black hole special; it is the point where all worldlines (so future paths in spacetime - where things *could* go) of objects in that region end up falling down towards the massive object in the middle (see [this neat set of diagrams](https://en.wikipedia.org/wiki/File:BH-no-escape-1.svg)). In the simple model for a black hole, the event horizon is a distance of 2GM/c^2 from the singularity (where G is the gravitational constant, M the total mass inside the event horizon and c the 'speed of light').  A black hole forms when there is enough mass within a small enough volume so that this distance (2GM/c^(2)) is outside the object. All that mass doesn't have to be concentrated at the singularity, it just has to be within the event horizon distance of it.  At the event horizon, from the perspective of an observer an infinite distance away, time dilation would be infinite. So when observing something fall into a black hole, you can never see the object cross the event horizon, it will just slow down and stop (and you can obviously never see it cross, as the light of it crossing can never reach you).  But locally everything looks normal. From the perspective of an object falling into the black hole, it doesn't notice the event horizon (although they'll be a lot of other stuff going on there - it won't be a friendly place to hang out), it just keeps falling. [This graphic shows this fairly well](https://en.wikipedia.org/wiki/File:Gravitational_time_dilation_around_a_black_hole.gif) - on the left you have what things look like from the object's perspective as it falls in. On the right you have the outside observer's view. From the object's point of view, it just falls in as normal.  Of course, *this only applies once the black hole has formed*, so once the event horizon exists. Before then, the time dilation in that region, while significant, wouldn't be infinite. So there would still be time for things to fall in.  Disclaimer; I haven't done the maths (GR maths is notoriously difficult), but I suspect that yes, if you were an infinite distance away, it would take an infinite amount of time for a black hole to form. But if you are an infinite distance away none of that matters - you are too far away. If you are any closer (i.e. a finite distance away), it would take less than an infinite amount of time to form - and so it is possible.  And we know this is possible; black holes exist.","First of all, thank you for your elaborate answer.  I do, or I think I do, know the difference between a  singularity, an event horizon and a black hole. That's why my question asked specifically about *singularities*. I'm not asking if ""black holes exist"" nor if event horizons could form. I do not doubt that at all.  All I'm asking about are singularities. Could they form?  &#x200B;  >Of course, *this only applies once the black hole has formed*, so once the event horizon exists. Before then, the time dilation in that region, while significant, wouldn't be infinite. So there would still be time for things to fall in.  So, you are saying, that when the star collapses the mass WILL, in a certainty, produce a singularity?   Let me show you my reasoning and correct me when I'm wrong (I assume I will be at some point): From a far away observer the black hole forms. Over a very long period it evaporates. In the end, it evaporates down to nothing. [According to this link](https://www.forbes.com/sites/startswithabang/2017/05/20/ask-ethan-what-happens-when-a-black-holes-singularity-evaporates), the black hole cease to exist, the potential singularity is no more**.**    Now, from a perspective of a massive star: I begin to collapse. All the mass gravitates towards my center. Meanwhile, due to gravitational time dilation from GR, my time ticks slower relative to the rest of the universe. My size crosses the Schwarzschild radius, an Event Horizon is now present. However, now I start to loose mass due to Hawking Radiation. From an outsiders point of view, this is very slow, but from my point of view this is getting faster and faster. **Could the singularity form before Black Hole's mass is evaporated?**",Related,What role does quantum mechanics play in the possibility of black holes with singularities at the center?
