id,question,answer,follow-up,relation,generated_follow_up
3140,ELI5: How are allergies related to the immune system?,"There is a point in the immune response of an allergic person that differs from a non allergic. They produce IgE instead of IgG antibody, unless you can which from IgE to IgG then strengthening your immune system would only make you allergies increase.",She suggested i take an IgG food allergy test? How are IgE and IgG related to allergies specifically? So can you have a hyper sensitive super active and strong immune system that also leads to allergies ?,Related,What are IgE antibodies and how do they function in the immune system?
3140,ELI5: How are allergies related to the immune system?,"There is a point in the immune response of an allergic person that differs from a non allergic. They produce IgE instead of IgG antibody, unless you can which from IgE to IgG then strengthening your immune system would only make you allergies increase.",She suggested i take an IgG food allergy test? How are IgE and IgG related to allergies specifically? So can you have a hyper sensitive super active and strong immune system that also leads to allergies ?,Related,What role do histamines play in the immune response to allergies?
3140,ELI5: How are allergies related to the immune system?,"There is a point in the immune response of an allergic person that differs from a non allergic. They produce IgE instead of IgG antibody, unless you can which from IgE to IgG then strengthening your immune system would only make you allergies increase.",She suggested i take an IgG food allergy test? How are IgE and IgG related to allergies specifically? So can you have a hyper sensitive super active and strong immune system that also leads to allergies ?,Related,In what ways can an imbalance between IgE and IgG antibodies lead to allergies?
3140,ELI5: How are allergies related to the immune system?,"There is a point in the immune response of an allergic person that differs from a non allergic. They produce IgE instead of IgG antibody, unless you can which from IgE to IgG then strengthening your immune system would only make you allergies increase.",She suggested i take an IgG food allergy test? How are IgE and IgG related to allergies specifically? So can you have a hyper sensitive super active and strong immune system that also leads to allergies ?,Related,Why is it important for the immune system to recognize and eliminate abnormal proteins and pathogens?
3141,ELI5: How are allergies related to the immune system?,"Your digestive tract is essentially a tube going through your body. It's where elements from outside of your body have an opportunity to go inside your body. A strong digestive tract prevents this.  Between the cells that line your intestines, you have something called tight-junction. When your tight-junction become damaged, they allow gaps to form between the cells of your intestines.  Then, bacteria and molecules from foods that you eat can enter into your bloodstream, which will cause a heightened immune-state.  Your immune system starts attacking a lot more things because it's always on high alert because of potential toxins floating around in your bloodstream.   I used to have bad pollen allergies. Watery eyes and constant sneezing. It last for a few years. Then one year I started intermittent and long-term fasting. I stopped having allergies that year.  Then I switched to a keto diet, and remain unaffected by pollen. But if I start eating a lot of junk food and crap during allergy season, my eyes start itching again .  Certain foods damage the tight junction in your digestive tract. You can test the permeability of your intestines with the PEG400 test. You drink a solution, and then find out how many particles from that solution end up in your pee. It's supposed to be 0, but if it's above 0 then it means the particles have crossed into your bloodstream, and then were filtered through your kidneys.",She was telling me about diet and I think about this too!! Saying stuff about leaky gut... I thought it sounded suspicious though but ultimately you have had good results?!,Strongly Related,How does the immune system's heightened alertness during allergy season affect the body's overall health?
3141,ELI5: How are allergies related to the immune system?,"Your digestive tract is essentially a tube going through your body. It's where elements from outside of your body have an opportunity to go inside your body. A strong digestive tract prevents this.  Between the cells that line your intestines, you have something called tight-junction. When your tight-junction become damaged, they allow gaps to form between the cells of your intestines.  Then, bacteria and molecules from foods that you eat can enter into your bloodstream, which will cause a heightened immune-state.  Your immune system starts attacking a lot more things because it's always on high alert because of potential toxins floating around in your bloodstream.   I used to have bad pollen allergies. Watery eyes and constant sneezing. It last for a few years. Then one year I started intermittent and long-term fasting. I stopped having allergies that year.  Then I switched to a keto diet, and remain unaffected by pollen. But if I start eating a lot of junk food and crap during allergy season, my eyes start itching again .  Certain foods damage the tight junction in your digestive tract. You can test the permeability of your intestines with the PEG400 test. You drink a solution, and then find out how many particles from that solution end up in your pee. It's supposed to be 0, but if it's above 0 then it means the particles have crossed into your bloodstream, and then were filtered through your kidneys.",She was telling me about diet and I think about this too!! Saying stuff about leaky gut... I thought it sounded suspicious though but ultimately you have had good results?!,Strongly Related,What are some common allergens that can trigger allergic reactions?
3141,ELI5: How are allergies related to the immune system?,"Your digestive tract is essentially a tube going through your body. It's where elements from outside of your body have an opportunity to go inside your body. A strong digestive tract prevents this.  Between the cells that line your intestines, you have something called tight-junction. When your tight-junction become damaged, they allow gaps to form between the cells of your intestines.  Then, bacteria and molecules from foods that you eat can enter into your bloodstream, which will cause a heightened immune-state.  Your immune system starts attacking a lot more things because it's always on high alert because of potential toxins floating around in your bloodstream.   I used to have bad pollen allergies. Watery eyes and constant sneezing. It last for a few years. Then one year I started intermittent and long-term fasting. I stopped having allergies that year.  Then I switched to a keto diet, and remain unaffected by pollen. But if I start eating a lot of junk food and crap during allergy season, my eyes start itching again .  Certain foods damage the tight junction in your digestive tract. You can test the permeability of your intestines with the PEG400 test. You drink a solution, and then find out how many particles from that solution end up in your pee. It's supposed to be 0, but if it's above 0 then it means the particles have crossed into your bloodstream, and then were filtered through your kidneys.",She was telling me about diet and I think about this too!! Saying stuff about leaky gut... I thought it sounded suspicious though but ultimately you have had good results?!,Strongly Related,What role do histamines play in allergic reactions?
3141,ELI5: How are allergies related to the immune system?,"Your digestive tract is essentially a tube going through your body. It's where elements from outside of your body have an opportunity to go inside your body. A strong digestive tract prevents this.  Between the cells that line your intestines, you have something called tight-junction. When your tight-junction become damaged, they allow gaps to form between the cells of your intestines.  Then, bacteria and molecules from foods that you eat can enter into your bloodstream, which will cause a heightened immune-state.  Your immune system starts attacking a lot more things because it's always on high alert because of potential toxins floating around in your bloodstream.   I used to have bad pollen allergies. Watery eyes and constant sneezing. It last for a few years. Then one year I started intermittent and long-term fasting. I stopped having allergies that year.  Then I switched to a keto diet, and remain unaffected by pollen. But if I start eating a lot of junk food and crap during allergy season, my eyes start itching again .  Certain foods damage the tight junction in your digestive tract. You can test the permeability of your intestines with the PEG400 test. You drink a solution, and then find out how many particles from that solution end up in your pee. It's supposed to be 0, but if it's above 0 then it means the particles have crossed into your bloodstream, and then were filtered through your kidneys.",She was telling me about diet and I think about this too!! Saying stuff about leaky gut... I thought it sounded suspicious though but ultimately you have had good results?!,Strongly Related,How do gut microbiota contribute to the immune system's response to allergens?
3142,"ELI5: What is it called when your brain does that weird flying thing when you're trying to sleep, like you're falling from a great height, and why does it happen?","Like other people have said it's called hypnic jerk, just wanted to add a fun fact that there's something similar (in the sense that it startles you as you fall asleep) called Exploding Head Syndrome and it's crazy.  I think both can also be triggered by stress.","Is the exploding head syndrome like you hear a weird “noise”, like an clashing/explosion sound, but it’s just in your head?? I’ve experienced that. It freaks me the fuck out.",Related,What is the function of the amygdala in the context of hypnic jerks?
3142,"ELI5: What is it called when your brain does that weird flying thing when you're trying to sleep, like you're falling from a great height, and why does it happen?","Like other people have said it's called hypnic jerk, just wanted to add a fun fact that there's something similar (in the sense that it startles you as you fall asleep) called Exploding Head Syndrome and it's crazy.  I think both can also be triggered by stress.","Is the exploding head syndrome like you hear a weird “noise”, like an clashing/explosion sound, but it’s just in your head?? I’ve experienced that. It freaks me the fuck out.",Related,"Can hypnic jerk occur without sleep-wake homeostasis, and if so, how?"
