id,question,answer,follow-up,relation,generated_follow_up
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,How do touchscreens use surface area reflections to identify touch patterns?
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,What is the function of the backlight in touch screens?
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,What are surface-capacitive touch screens?
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,How does the human body's electrical response relate to touch screens?
3400,ELi5: How do touchscreens know when we touch them?,"There are many types of touch screens, but the one you are probably most familiar with is Surface Capacitive Touch Screens.  They react when you touch because the human body has some capacity for static electricity. When you touch the screen, some of the electricity will flow between the body and the screen allowing the controller(or whatever on-board computer) to pinpoint where you touched it.     *edit: I googled for some examples, but here is a site that clearly shows some examples of this and other types of touch screens if you want to know more.*   [https://tru-vumonitors.com/touch-screen-basics/](https://tru-vumonitors.com/touch-screen-basics/)","Okay, that makes sense, but what about styluses?",Strongly Related,So it's just a matter of them being sensitive enough to know when to touch?
3401,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","Yes, because to fly it must exert a downward force on the air in the jar - which is ultimately transmitted to the world outside the jar through the jar itself. It could momentarily not exert a force if it stops trying to create lift, but it would fall and then briefly exert a stronger force on landing.",Will  the added weight be as much as the weight of the insect itself?,Strongly Related,What is the role of the container's structure in an insect's ability to fly?
3401,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","Yes, because to fly it must exert a downward force on the air in the jar - which is ultimately transmitted to the world outside the jar through the jar itself. It could momentarily not exert a force if it stops trying to create lift, but it would fall and then briefly exert a stronger force on landing.",Will  the added weight be as much as the weight of the insect itself?,Strongly Related,How does the jar act as a medium for the insect's internal environment?
3401,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","Yes, because to fly it must exert a downward force on the air in the jar - which is ultimately transmitted to the world outside the jar through the jar itself. It could momentarily not exert a force if it stops trying to create lift, but it would fall and then briefly exert a stronger force on landing.",Will  the added weight be as much as the weight of the insect itself?,Strongly Related,What happens to an insect's body when it stops exerting lift?
3401,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","Yes, because to fly it must exert a downward force on the air in the jar - which is ultimately transmitted to the world outside the jar through the jar itself. It could momentarily not exert a force if it stops trying to create lift, but it would fall and then briefly exert a stronger force on landing.",Will  the added weight be as much as the weight of the insect itself?,Strongly Related,Can you explain how an insect's internal environment affects its flight?
3401,"ELI5: If an insect is inside of a container, but flying, is it adding weight to the container?","Yes, because to fly it must exert a downward force on the air in the jar - which is ultimately transmitted to the world outside the jar through the jar itself. It could momentarily not exert a force if it stops trying to create lift, but it would fall and then briefly exert a stronger force on landing.",Will  the added weight be as much as the weight of the insect itself?,Strongly Related,"So if it were flying, it would create a downward force on the air inside the jar, and then when it lands it would just fall?"
