id,question,answer,follow-up,relation,generated_follow_up
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,What is the significance of timestamping in verifying user signatures?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,How does PGP verify the authenticity of user signatures?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,Why is it important for moderators to verify the authenticity of posts?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,Can you explain how PGP signatures enhance the security and transparency of online forums?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,What are some examples of additional verification methods besides PGP signatures?
3320,ELI5: How are PGP signatures used to verify users on forums?,"You have to have access to the private key to create a signature.  The signature contains a fingerprint of the signed message, so just demand them to sign a message with text you define, like a current time stamp and some random text. If they cannot produce a valid signature, they don't have access to the private key.",How would they know you had the private key?,Related,So it's just a hack?
3321,"ELI5 Why humans, unlike other animals like insects or bats not driven by their genetic instincts?","The same reason those other species have instincts. A coincidence of resources, circumstances, and/or sexual selection tendencies that shaped our evolution. i.e. Instincts helped some species survive.  Humans depend on their instincts less presumably because our other non-instinctive tendencies are more effective at causing successful reproduction and survival to reproductive age.  Neurologists argue that mutations in the human brain structure caused larger distances between the more primitive parts of our brain and memory storing areas. This distance that neural impulses need to travel still had to fit in a small skull which caused some cross-over signals to occur. Erroneous associations between things like recalling a memory of a tiger being dangerous and painful and that sharp rock you sat on to be similarly painful may constitute what we call ""creativity"" and enable ideas like using sharp rocks to defend from sharp tigers. This kind of association was not due to logical discourse but an accidental and irrational association of two mildly similar things due to neurons firing incorrectly. This erroneous processing that gave rise to creativity was selected for over and over due to its apparent value in creative problem solving.  So, it might be argued that creative problem solving has been a more effective means of survival, reproduction, and/or survival of young to reproductive age. That being the case, the human genome ""wastes no time"" maintaining instinctive behaviors.","This neurological distance hypothesis is something entirely new for me. Thank you. This makes much sense.  A small caveat: i get the impression that this explanation relies on imagining creativity as an irrational or accidental processing. Yet there are plenty studies that show that creativity is the result of processing at parallel levels, where different solutions are kind of simulated and tried until a functional solution emerges. Do you think that the conceptualizing creative problem solving in erroneous and accidental terms is essential to your explanation?",Related,How does the complexity of human social interactions contribute to their reliance on instincts?
3321,"ELI5 Why humans, unlike other animals like insects or bats not driven by their genetic instincts?","The same reason those other species have instincts. A coincidence of resources, circumstances, and/or sexual selection tendencies that shaped our evolution. i.e. Instincts helped some species survive.  Humans depend on their instincts less presumably because our other non-instinctive tendencies are more effective at causing successful reproduction and survival to reproductive age.  Neurologists argue that mutations in the human brain structure caused larger distances between the more primitive parts of our brain and memory storing areas. This distance that neural impulses need to travel still had to fit in a small skull which caused some cross-over signals to occur. Erroneous associations between things like recalling a memory of a tiger being dangerous and painful and that sharp rock you sat on to be similarly painful may constitute what we call ""creativity"" and enable ideas like using sharp rocks to defend from sharp tigers. This kind of association was not due to logical discourse but an accidental and irrational association of two mildly similar things due to neurons firing incorrectly. This erroneous processing that gave rise to creativity was selected for over and over due to its apparent value in creative problem solving.  So, it might be argued that creative problem solving has been a more effective means of survival, reproduction, and/or survival of young to reproductive age. That being the case, the human genome ""wastes no time"" maintaining instinctive behaviors.","This neurological distance hypothesis is something entirely new for me. Thank you. This makes much sense.  A small caveat: i get the impression that this explanation relies on imagining creativity as an irrational or accidental processing. Yet there are plenty studies that show that creativity is the result of processing at parallel levels, where different solutions are kind of simulated and tried until a functional solution emerges. Do you think that the conceptualizing creative problem solving in erroneous and accidental terms is essential to your explanation?",Related,What are some examples of non-instinctive tendencies in human behavior that contribute to their survival and reproductive success?
3321,"ELI5 Why humans, unlike other animals like insects or bats not driven by their genetic instincts?","The same reason those other species have instincts. A coincidence of resources, circumstances, and/or sexual selection tendencies that shaped our evolution. i.e. Instincts helped some species survive.  Humans depend on their instincts less presumably because our other non-instinctive tendencies are more effective at causing successful reproduction and survival to reproductive age.  Neurologists argue that mutations in the human brain structure caused larger distances between the more primitive parts of our brain and memory storing areas. This distance that neural impulses need to travel still had to fit in a small skull which caused some cross-over signals to occur. Erroneous associations between things like recalling a memory of a tiger being dangerous and painful and that sharp rock you sat on to be similarly painful may constitute what we call ""creativity"" and enable ideas like using sharp rocks to defend from sharp tigers. This kind of association was not due to logical discourse but an accidental and irrational association of two mildly similar things due to neurons firing incorrectly. This erroneous processing that gave rise to creativity was selected for over and over due to its apparent value in creative problem solving.  So, it might be argued that creative problem solving has been a more effective means of survival, reproduction, and/or survival of young to reproductive age. That being the case, the human genome ""wastes no time"" maintaining instinctive behaviors.","This neurological distance hypothesis is something entirely new for me. Thank you. This makes much sense.  A small caveat: i get the impression that this explanation relies on imagining creativity as an irrational or accidental processing. Yet there are plenty studies that show that creativity is the result of processing at parallel levels, where different solutions are kind of simulated and tried until a functional solution emerges. Do you think that the conceptualizing creative problem solving in erroneous and accidental terms is essential to your explanation?",Related,Why is instinctual behavior considered instinctual in other animals?
3322,ELI5 - Why do you get traffic jams on the motorway when there has been no accident at all?,Imagine walking normally. Now imagine shitting your pants and trying to walk at the same speed. This is exactly what happens when people that don't know how to drive a car cut you off,"Hang on. In this analogy, who is the pants-shitter? The people that don't know how to drive or us?",Related,What are some examples of infrastructure issues that can cause bottlenecks on the motorway?
3322,ELI5 - Why do you get traffic jams on the motorway when there has been no accident at all?,Imagine walking normally. Now imagine shitting your pants and trying to walk at the same speed. This is exactly what happens when people that don't know how to drive a car cut you off,"Hang on. In this analogy, who is the pants-shitter? The people that don't know how to drive or us?",Related,Why might slower-moving vehicles cause congestion on the motorway?
3323,ELI5: Why do drugs in the US have an expiry date of 1-2 years if drugs retain 90% of their potency after 5 years? Is it for safety? Sales? Or other reasons?,"Drug companies are required to test their medicines for a minimum of two years for remaining effective and potent. There is no requirement beyond two years. It doesn’t benefit the drug company in any way for their medicines to last longer than two years because they want you to have to buy more.   That’s it.   Sure, *some* drugs have very little drop in efficacy or potency after two years. Some have significant drops. That Tylenol? Probably good for 5-10 years. That COVID vaccine? Probably only good for ~1 month at -80 DEGC.   Drug companies have what are called “stability rooms” and have to keep a certain amount of product from every batch they ever make in that room for the full duration of that batch’s shelf life (not to exceed 7 years).   Source: am pharmaceutical consultant","Side questions, what is a pharmaceutical consultant? And how did you get started in that?",Strongly Related,"What are ""stability rooms"" and how do they function within drug manufacturing?"
3323,ELI5: Why do drugs in the US have an expiry date of 1-2 years if drugs retain 90% of their potency after 5 years? Is it for safety? Sales? Or other reasons?,"Drug companies are required to test their medicines for a minimum of two years for remaining effective and potent. There is no requirement beyond two years. It doesn’t benefit the drug company in any way for their medicines to last longer than two years because they want you to have to buy more.   That’s it.   Sure, *some* drugs have very little drop in efficacy or potency after two years. Some have significant drops. That Tylenol? Probably good for 5-10 years. That COVID vaccine? Probably only good for ~1 month at -80 DEGC.   Drug companies have what are called “stability rooms” and have to keep a certain amount of product from every batch they ever make in that room for the full duration of that batch’s shelf life (not to exceed 7 years).   Source: am pharmaceutical consultant","Side questions, what is a pharmaceutical consultant? And how did you get started in that?",Strongly Related,How do regulatory requirements influence the shelf life of drugs in the US?
3323,ELI5: Why do drugs in the US have an expiry date of 1-2 years if drugs retain 90% of their potency after 5 years? Is it for safety? Sales? Or other reasons?,"Drug companies are required to test their medicines for a minimum of two years for remaining effective and potent. There is no requirement beyond two years. It doesn’t benefit the drug company in any way for their medicines to last longer than two years because they want you to have to buy more.   That’s it.   Sure, *some* drugs have very little drop in efficacy or potency after two years. Some have significant drops. That Tylenol? Probably good for 5-10 years. That COVID vaccine? Probably only good for ~1 month at -80 DEGC.   Drug companies have what are called “stability rooms” and have to keep a certain amount of product from every batch they ever make in that room for the full duration of that batch’s shelf life (not to exceed 7 years).   Source: am pharmaceutical consultant","Side questions, what is a pharmaceutical consultant? And how did you get started in that?",Strongly Related,How do regulatory requirements influence the formulation and marketing of new drugs?
3323,ELI5: Why do drugs in the US have an expiry date of 1-2 years if drugs retain 90% of their potency after 5 years? Is it for safety? Sales? Or other reasons?,"Drug companies are required to test their medicines for a minimum of two years for remaining effective and potent. There is no requirement beyond two years. It doesn’t benefit the drug company in any way for their medicines to last longer than two years because they want you to have to buy more.   That’s it.   Sure, *some* drugs have very little drop in efficacy or potency after two years. Some have significant drops. That Tylenol? Probably good for 5-10 years. That COVID vaccine? Probably only good for ~1 month at -80 DEGC.   Drug companies have what are called “stability rooms” and have to keep a certain amount of product from every batch they ever make in that room for the full duration of that batch’s shelf life (not to exceed 7 years).   Source: am pharmaceutical consultant","Side questions, what is a pharmaceutical consultant? And how did you get started in that?",Strongly Related,Why might companies prioritize immediate sales over longer-term benefits?
