id,question,answer,follow-up,relation,generated_follow_up
3010,"Eli5 how headphones with 40mm drivers reproduce low bass notes convincingly, but it takes a very large loudspeaker driver to reproduce bass notes?","A small driver can reproduce low frequencies/long wavelengths as long as your ear is less than one wavelength (or half a wavelength?) from the driver.  Beyond that, you need large drivers. I'm not sure what the rule is that relates the diameter of the driver to the length of the wavelength it can send. For reference, 1 meter is the wavelength of 343 Hz","So, a larger driver can project a lower frequency further at the same volume?",Related,What is the significance of the diaphragm in a headphone's design for bass reproduction?
3010,"Eli5 how headphones with 40mm drivers reproduce low bass notes convincingly, but it takes a very large loudspeaker driver to reproduce bass notes?","A small driver can reproduce low frequencies/long wavelengths as long as your ear is less than one wavelength (or half a wavelength?) from the driver.  Beyond that, you need large drivers. I'm not sure what the rule is that relates the diameter of the driver to the length of the wavelength it can send. For reference, 1 meter is the wavelength of 343 Hz","So, a larger driver can project a lower frequency further at the same volume?",Related,Why are high-frequency channels like the low-frequency band particularly important for bass reproduction?
3010,"Eli5 how headphones with 40mm drivers reproduce low bass notes convincingly, but it takes a very large loudspeaker driver to reproduce bass notes?","A small driver can reproduce low frequencies/long wavelengths as long as your ear is less than one wavelength (or half a wavelength?) from the driver.  Beyond that, you need large drivers. I'm not sure what the rule is that relates the diameter of the driver to the length of the wavelength it can send. For reference, 1 meter is the wavelength of 343 Hz","So, a larger driver can project a lower frequency further at the same volume?",Related,How do large drivers contribute to a more immersive and immersive listening experience?
3010,"Eli5 how headphones with 40mm drivers reproduce low bass notes convincingly, but it takes a very large loudspeaker driver to reproduce bass notes?","A small driver can reproduce low frequencies/long wavelengths as long as your ear is less than one wavelength (or half a wavelength?) from the driver.  Beyond that, you need large drivers. I'm not sure what the rule is that relates the diameter of the driver to the length of the wavelength it can send. For reference, 1 meter is the wavelength of 343 Hz","So, a larger driver can project a lower frequency further at the same volume?",Related,In what ways do high-frequency channels like Hz and kHz enhance the performance of a loudspeaker driver?
3010,"Eli5 how headphones with 40mm drivers reproduce low bass notes convincingly, but it takes a very large loudspeaker driver to reproduce bass notes?","A small driver can reproduce low frequencies/long wavelengths as long as your ear is less than one wavelength (or half a wavelength?) from the driver.  Beyond that, you need large drivers. I'm not sure what the rule is that relates the diameter of the driver to the length of the wavelength it can send. For reference, 1 meter is the wavelength of 343 Hz","So, a larger driver can project a lower frequency further at the same volume?",Related,How does a headphone’s passive cooling system help in reducing noise levels?
3011,ELI5 - What exactly is the voltage measure across your neuron?,"Voltage is a measure of potential difference. You’re not measuring the voltage of the positive or of the negative, you’re measuring the difference in electrical potential between the two.",So what exactly is the potential difference? is it not the ∆V between two points of an electric field?,Slightly Related,What is the significance of the voltage measured across a neuron?
3011,ELI5 - What exactly is the voltage measure across your neuron?,"Voltage is a measure of potential difference. You’re not measuring the voltage of the positive or of the negative, you’re measuring the difference in electrical potential between the two.",So what exactly is the potential difference? is it not the ∆V between two points of an electric field?,Slightly Related,Why is it important to differentiate between excitations and potential differences in voltage measurements?
3011,ELI5 - What exactly is the voltage measure across your neuron?,"Voltage is a measure of potential difference. You’re not measuring the voltage of the positive or of the negative, you’re measuring the difference in electrical potential between the two.",So what exactly is the potential difference? is it not the ∆V between two points of an electric field?,Slightly Related,So the difference in voltage is a measure of the difference between the positive and negative potentials?
3012,ELI5: Why are planes not getting faster?,"As a sidebar to the main answer, it may seem like passenger aircraft haven’t changed much in 60 years: same basic shape, similar speed.  But there’s one huge advance that isn’t obvious: fuel efficiency.  Today’s aircraft are **10 times more fuel efficient** than they were in the 1950s, in terms of fuel used per passenger per km.  This has been achieved through bigger planes with more seats, but mostly through phenomenal improvements in engine technology.  Planes *are* getting better, just not in a way that’s obvious to passengers.   https://en.m.wikipedia.org/wiki/Fuel_economy_in_aircraft#/media/File%3AAviation_Efficiency_(RPK_per_kg_CO2).svg",Semi-related question. Fighter Jet top speeds are stuck around the same point they have been for ages. I believe an early 80s Russian Mig is technically the fastest. Is there no reason for militaries to have faster fighter jets? Is it all missiles now?,Related,In what ways does the need for frequent refueling influence the design of modern aircraft?
3012,ELI5: Why are planes not getting faster?,"As a sidebar to the main answer, it may seem like passenger aircraft haven’t changed much in 60 years: same basic shape, similar speed.  But there’s one huge advance that isn’t obvious: fuel efficiency.  Today’s aircraft are **10 times more fuel efficient** than they were in the 1950s, in terms of fuel used per passenger per km.  This has been achieved through bigger planes with more seats, but mostly through phenomenal improvements in engine technology.  Planes *are* getting better, just not in a way that’s obvious to passengers.   https://en.m.wikipedia.org/wiki/Fuel_economy_in_aircraft#/media/File%3AAviation_Efficiency_(RPK_per_kg_CO2).svg",Semi-related question. Fighter Jet top speeds are stuck around the same point they have been for ages. I believe an early 80s Russian Mig is technically the fastest. Is there no reason for militaries to have faster fighter jets? Is it all missiles now?,Related,What are the challenges associated with maintaining cabin pressurization and passenger safety?
